location,temperature,categories,premise,hypothesis
noloc,90,extremely warm,It is 90 degrees.,It is extremely warm.
noloc,90,hot,It is 90 degrees.,It is hot.
noloc,90,slightly hot,It is 90 degrees.,It is slightly hot.
noloc,90,very hot,It is 90 degrees.,It is very hot.
noloc,90,extremely hot,It is 90 degrees.,It is extremely hot.
noloc,91,warm,It is 91 degrees.,It is warm.
noloc,91,very warm,It is 91 degrees.,It is very warm.
noloc,91,extremely warm,It is 91 degrees.,It is extremely warm.
noloc,91,hot,It is 91 degrees.,It is hot.
noloc,91,slightly hot,It is 91 degrees.,It is slightly hot.
noloc,91,very hot,It is 91 degrees.,It is very hot.
noloc,91,extremely hot,It is 91 degrees.,It is extremely hot.
noloc,92,warm,It is 92 degrees.,It is warm.
noloc,92,very warm,It is 92 degrees.,It is very warm.
noloc,92,extremely warm,It is 92 degrees.,It is extremely warm.
noloc,92,hot,It is 92 degrees.,It is hot.
noloc,92,slightly hot,It is 92 degrees.,It is slightly hot.
noloc,92,very hot,It is 92 degrees.,It is very hot.
noloc,92,extremely hot,It is 92 degrees.,It is extremely hot.
noloc,93,warm,It is 93 degrees.,It is warm.
noloc,93,very warm,It is 93 degrees.,It is very warm.
noloc,93,extremely warm,It is 93 degrees.,It is extremely warm.
noloc,93,hot,It is 93 degrees.,It is hot.
noloc,93,slightly hot,It is 93 degrees.,It is slightly hot.
noloc,93,very hot,It is 93 degrees.,It is very hot.
noloc,93,extremely hot,It is 93 degrees.,It is extremely hot.
noloc,94,warm,It is 94 degrees.,It is warm.
noloc,94,very warm,It is 94 degrees.,It is very warm.
noloc,94,extremely warm,It is 94 degrees.,It is extremely warm.
noloc,94,hot,It is 94 degrees.,It is hot.
noloc,94,slightly hot,It is 94 degrees.,It is slightly hot.
noloc,94,very hot,It is 94 degrees.,It is very hot.
noloc,94,extremely hot,It is 94 degrees.,It is extremely hot.
noloc,95,warm,It is 95 degrees.,It is warm.
noloc,95,very warm,It is 95 degrees.,It is very warm.
noloc,95,extremely warm,It is 95 degrees.,It is extremely warm.
noloc,95,hot,It is 95 degrees.,It is hot.
noloc,95,slightly hot,It is 95 degrees.,It is slightly hot.
noloc,95,very hot,It is 95 degrees.,It is very hot.
noloc,95,extremely hot,It is 95 degrees.,It is extremely hot.
noloc,96,warm,It is 96 degrees.,It is warm.
noloc,96,very warm,It is 96 degrees.,It is very warm.
noloc,96,extremely warm,It is 96 degrees.,It is extremely warm.
noloc,96,hot,It is 96 degrees.,It is hot.
noloc,96,slightly hot,It is 96 degrees.,It is slightly hot.
noloc,96,very hot,It is 96 degrees.,It is very hot.
noloc,96,extremely hot,It is 96 degrees.,It is extremely hot.
noloc,97,warm,It is 97 degrees.,It is warm.
noloc,97,very warm,It is 97 degrees.,It is very warm.
noloc,97,extremely warm,It is 97 degrees.,It is extremely warm.
noloc,97,hot,It is 97 degrees.,It is hot.
noloc,97,slightly hot,It is 97 degrees.,It is slightly hot.
noloc,97,very hot,It is 97 degrees.,It is very hot.
noloc,97,extremely hot,It is 97 degrees.,It is extremely hot.
noloc,98,warm,It is 98 degrees.,It is warm.
noloc,98,very warm,It is 98 degrees.,It is very warm.
noloc,98,extremely warm,It is 98 degrees.,It is extremely warm.
noloc,98,hot,It is 98 degrees.,It is hot.
noloc,98,slightly hot,It is 98 degrees.,It is slightly hot.
noloc,98,very hot,It is 98 degrees.,It is very hot.
noloc,98,extremely hot,It is 98 degrees.,It is extremely hot.
noloc,99,warm,It is 99 degrees.,It is warm.
noloc,99,very warm,It is 99 degrees.,It is very warm.
noloc,99,extremely warm,It is 99 degrees.,It is extremely warm.
noloc,99,hot,It is 99 degrees.,It is hot.
noloc,99,slightly hot,It is 99 degrees.,It is slightly hot.
noloc,99,very hot,It is 99 degrees.,It is very hot.
noloc,99,extremely hot,It is 99 degrees.,It is extremely hot.
noloc,100,warm,It is 100 degrees.,It is warm.
noloc,100,very warm,It is 100 degrees.,It is very warm.
noloc,100,extremely warm,It is 100 degrees.,It is extremely warm.
noloc,100,hot,It is 100 degrees.,It is hot.
noloc,100,slightly hot,It is 100 degrees.,It is slightly hot.
noloc,100,very hot,It is 100 degrees.,It is very hot.
noloc,100,extremely hot,It is 100 degrees.,It is extremely hot.
noloc,101,warm,It is 101 degrees.,It is warm.
noloc,101,very warm,It is 101 degrees.,It is very warm.
noloc,101,extremely warm,It is 101 degrees.,It is extremely warm.
noloc,101,hot,It is 101 degrees.,It is hot.
noloc,101,slightly hot,It is 101 degrees.,It is slightly hot.
noloc,101,very hot,It is 101 degrees.,It is very hot.
noloc,101,extremely hot,It is 101 degrees.,It is extremely hot.
noloc,102,warm,It is 102 degrees.,It is warm.
noloc,102,very warm,It is 102 degrees.,It is very warm.
noloc,102,extremely warm,It is 102 degrees.,It is extremely warm.
noloc,102,hot,It is 102 degrees.,It is hot.
noloc,102,slightly hot,It is 102 degrees.,It is slightly hot.
noloc,102,very hot,It is 102 degrees.,It is very hot.
noloc,102,extremely hot,It is 102 degrees.,It is extremely hot.
noloc,103,warm,It is 103 degrees.,It is warm.
noloc,103,very warm,It is 103 degrees.,It is very warm.
noloc,103,extremely warm,It is 103 degrees.,It is extremely warm.
noloc,103,hot,It is 103 degrees.,It is hot.
noloc,103,slightly hot,It is 103 degrees.,It is slightly hot.
noloc,103,very hot,It is 103 degrees.,It is very hot.
noloc,103,extremely hot,It is 103 degrees.,It is extremely hot.
noloc,104,warm,It is 104 degrees.,It is warm.
noloc,104,very warm,It is 104 degrees.,It is very warm.
noloc,104,extremely warm,It is 104 degrees.,It is extremely warm.
noloc,104,hot,It is 104 degrees.,It is hot.
noloc,104,slightly hot,It is 104 degrees.,It is slightly hot.
noloc,104,very hot,It is 104 degrees.,It is very hot.
noloc,104,extremely hot,It is 104 degrees.,It is extremely hot.
noloc,105,warm,It is 105 degrees.,It is warm.
noloc,105,very warm,It is 105 degrees.,It is very warm.
noloc,105,extremely warm,It is 105 degrees.,It is extremely warm.
noloc,105,hot,It is 105 degrees.,It is hot.
noloc,105,slightly hot,It is 105 degrees.,It is slightly hot.
noloc,105,very hot,It is 105 degrees.,It is very hot.
noloc,105,extremely hot,It is 105 degrees.,It is extremely hot.
noloc,106,warm,It is 106 degrees.,It is warm.
noloc,106,very warm,It is 106 degrees.,It is very warm.
noloc,106,extremely warm,It is 106 degrees.,It is extremely warm.
noloc,106,hot,It is 106 degrees.,It is hot.
noloc,106,slightly hot,It is 106 degrees.,It is slightly hot.
noloc,106,very hot,It is 106 degrees.,It is very hot.
noloc,106,extremely hot,It is 106 degrees.,It is extremely hot.
noloc,107,warm,It is 107 degrees.,It is warm.
noloc,107,very warm,It is 107 degrees.,It is very warm.
noloc,107,extremely warm,It is 107 degrees.,It is extremely warm.
noloc,107,hot,It is 107 degrees.,It is hot.
noloc,107,slightly hot,It is 107 degrees.,It is slightly hot.
noloc,107,very hot,It is 107 degrees.,It is very hot.
noloc,107,extremely hot,It is 107 degrees.,It is extremely hot.
noloc,108,warm,It is 108 degrees.,It is warm.
noloc,108,very warm,It is 108 degrees.,It is very warm.
noloc,108,extremely warm,It is 108 degrees.,It is extremely warm.
noloc,108,hot,It is 108 degrees.,It is hot.
noloc,108,slightly hot,It is 108 degrees.,It is slightly hot.
noloc,108,very hot,It is 108 degrees.,It is very hot.
noloc,108,extremely hot,It is 108 degrees.,It is extremely hot.
noloc,109,warm,It is 109 degrees.,It is warm.
noloc,109,very warm,It is 109 degrees.,It is very warm.
noloc,109,extremely warm,It is 109 degrees.,It is extremely warm.
noloc,109,hot,It is 109 degrees.,It is hot.
noloc,109,slightly hot,It is 109 degrees.,It is slightly hot.
noloc,109,very hot,It is 109 degrees.,It is very hot.
noloc,109,extremely hot,It is 109 degrees.,It is extremely hot.
noloc,110,warm,It is 110 degrees.,It is warm.
noloc,110,very warm,It is 110 degrees.,It is very warm.
noloc,110,extremely warm,It is 110 degrees.,It is extremely warm.
noloc,110,hot,It is 110 degrees.,It is hot.
noloc,110,slightly hot,It is 110 degrees.,It is slightly hot.
noloc,110,very hot,It is 110 degrees.,It is very hot.
noloc,110,extremely hot,It is 110 degrees.,It is extremely hot.
noloc,111,warm,It is 111 degrees.,It is warm.
noloc,111,very warm,It is 111 degrees.,It is very warm.
noloc,111,extremely warm,It is 111 degrees.,It is extremely warm.
noloc,111,hot,It is 111 degrees.,It is hot.
noloc,111,slightly hot,It is 111 degrees.,It is slightly hot.
noloc,111,very hot,It is 111 degrees.,It is very hot.
noloc,111,extremely hot,It is 111 degrees.,It is extremely hot.
noloc,112,warm,It is 112 degrees.,It is warm.
noloc,112,very warm,It is 112 degrees.,It is very warm.
noloc,112,extremely warm,It is 112 degrees.,It is extremely warm.
noloc,112,hot,It is 112 degrees.,It is hot.
noloc,112,slightly hot,It is 112 degrees.,It is slightly hot.
noloc,112,very hot,It is 112 degrees.,It is very hot.
noloc,112,extremely hot,It is 112 degrees.,It is extremely hot.
noloc,113,warm,It is 113 degrees.,It is warm.
noloc,113,very warm,It is 113 degrees.,It is very warm.
noloc,113,extremely warm,It is 113 degrees.,It is extremely warm.
noloc,113,hot,It is 113 degrees.,It is hot.
noloc,113,slightly hot,It is 113 degrees.,It is slightly hot.
noloc,113,very hot,It is 113 degrees.,It is very hot.
noloc,113,extremely hot,It is 113 degrees.,It is extremely hot.
noloc,114,warm,It is 114 degrees.,It is warm.
noloc,114,very warm,It is 114 degrees.,It is very warm.
noloc,114,extremely warm,It is 114 degrees.,It is extremely warm.
noloc,114,hot,It is 114 degrees.,It is hot.
noloc,114,slightly hot,It is 114 degrees.,It is slightly hot.
noloc,114,very hot,It is 114 degrees.,It is very hot.
noloc,114,extremely hot,It is 114 degrees.,It is extremely hot.
noloc,115,warm,It is 115 degrees.,It is warm.
noloc,115,very warm,It is 115 degrees.,It is very warm.
noloc,115,extremely warm,It is 115 degrees.,It is extremely warm.
noloc,115,hot,It is 115 degrees.,It is hot.
noloc,115,slightly hot,It is 115 degrees.,It is slightly hot.
noloc,115,very hot,It is 115 degrees.,It is very hot.
noloc,115,extremely hot,It is 115 degrees.,It is extremely hot.
noloc,116,warm,It is 116 degrees.,It is warm.
noloc,116,very warm,It is 116 degrees.,It is very warm.
noloc,116,extremely warm,It is 116 degrees.,It is extremely warm.
noloc,116,hot,It is 116 degrees.,It is hot.
noloc,116,slightly hot,It is 116 degrees.,It is slightly hot.
noloc,116,very hot,It is 116 degrees.,It is very hot.
noloc,116,extremely hot,It is 116 degrees.,It is extremely hot.
noloc,117,warm,It is 117 degrees.,It is warm.
noloc,117,very warm,It is 117 degrees.,It is very warm.
noloc,117,extremely warm,It is 117 degrees.,It is extremely warm.
noloc,117,hot,It is 117 degrees.,It is hot.
noloc,117,slightly hot,It is 117 degrees.,It is slightly hot.
noloc,117,very hot,It is 117 degrees.,It is very hot.
noloc,117,extremely hot,It is 117 degrees.,It is extremely hot.
noloc,118,warm,It is 118 degrees.,It is warm.
noloc,118,very warm,It is 118 degrees.,It is very warm.
noloc,118,extremely warm,It is 118 degrees.,It is extremely warm.
noloc,118,hot,It is 118 degrees.,It is hot.
noloc,118,slightly hot,It is 118 degrees.,It is slightly hot.
noloc,118,very hot,It is 118 degrees.,It is very hot.
noloc,118,extremely hot,It is 118 degrees.,It is extremely hot.
noloc,119,warm,It is 119 degrees.,It is warm.
noloc,119,very warm,It is 119 degrees.,It is very warm.
noloc,119,extremely warm,It is 119 degrees.,It is extremely warm.
noloc,119,hot,It is 119 degrees.,It is hot.
noloc,119,slightly hot,It is 119 degrees.,It is slightly hot.
noloc,119,very hot,It is 119 degrees.,It is very hot.
noloc,119,extremely hot,It is 119 degrees.,It is extremely hot.
noloc,120,warm,It is 120 degrees.,It is warm.
noloc,120,very warm,It is 120 degrees.,It is very warm.
noloc,120,extremely warm,It is 120 degrees.,It is extremely warm.
noloc,120,hot,It is 120 degrees.,It is hot.
noloc,120,slightly hot,It is 120 degrees.,It is slightly hot.
noloc,120,very hot,It is 120 degrees.,It is very hot.
noloc,120,extremely hot,It is 120 degrees.,It is extremely hot.
noloc,121,warm,It is 121 degrees.,It is warm.
noloc,121,very warm,It is 121 degrees.,It is very warm.
noloc,121,extremely warm,It is 121 degrees.,It is extremely warm.
noloc,121,hot,It is 121 degrees.,It is hot.
noloc,121,slightly hot,It is 121 degrees.,It is slightly hot.
noloc,121,very hot,It is 121 degrees.,It is very hot.
noloc,121,extremely hot,It is 121 degrees.,It is extremely hot.
noloc,122,warm,It is 122 degrees.,It is warm.
noloc,122,very warm,It is 122 degrees.,It is very warm.
noloc,122,extremely warm,It is 122 degrees.,It is extremely warm.
noloc,122,hot,It is 122 degrees.,It is hot.
noloc,122,slightly hot,It is 122 degrees.,It is slightly hot.
noloc,122,very hot,It is 122 degrees.,It is very hot.
noloc,122,extremely hot,It is 122 degrees.,It is extremely hot.
inside,-50,warm,It is -50 degrees inside.,It is warm inside.
inside,-50,very warm,It is -50 degrees inside.,It is very warm inside.
inside,-50,extremely warm,It is -50 degrees inside.,It is extremely warm inside.
inside,-50,hot,It is -50 degrees inside.,It is hot inside.
inside,-50,slightly hot,It is -50 degrees inside.,It is slightly hot inside.
inside,-50,very hot,It is -50 degrees inside.,It is very hot inside.
inside,-50,extremely hot,It is -50 degrees inside.,It is extremely hot inside.
inside,-49,warm,It is -49 degrees inside.,It is warm inside.
inside,-49,very warm,It is -49 degrees inside.,It is very warm inside.
inside,-49,extremely warm,It is -49 degrees inside.,It is extremely warm inside.
inside,-49,hot,It is -49 degrees inside.,It is hot inside.
inside,-49,slightly hot,It is -49 degrees inside.,It is slightly hot inside.
inside,-49,very hot,It is -49 degrees inside.,It is very hot inside.
inside,-49,extremely hot,It is -49 degrees inside.,It is extremely hot inside.
inside,-48,warm,It is -48 degrees inside.,It is warm inside.
inside,-48,very warm,It is -48 degrees inside.,It is very warm inside.
inside,-48,extremely warm,It is -48 degrees inside.,It is extremely warm inside.
inside,-48,hot,It is -48 degrees inside.,It is hot inside.
inside,-48,slightly hot,It is -48 degrees inside.,It is slightly hot inside.
inside,-48,very hot,It is -48 degrees inside.,It is very hot inside.
inside,-48,extremely hot,It is -48 degrees inside.,It is extremely hot inside.
inside,-47,warm,It is -47 degrees inside.,It is warm inside.
inside,-47,very warm,It is -47 degrees inside.,It is very warm inside.
inside,-47,extremely warm,It is -47 degrees inside.,It is extremely warm inside.
inside,-47,hot,It is -47 degrees inside.,It is hot inside.
inside,-47,slightly hot,It is -47 degrees inside.,It is slightly hot inside.
inside,-47,very hot,It is -47 degrees inside.,It is very hot inside.
inside,-47,extremely hot,It is -47 degrees inside.,It is extremely hot inside.
inside,-46,warm,It is -46 degrees inside.,It is warm inside.
inside,-46,very warm,It is -46 degrees inside.,It is very warm inside.
inside,-46,extremely warm,It is -46 degrees inside.,It is extremely warm inside.
inside,-46,hot,It is -46 degrees inside.,It is hot inside.
inside,-46,slightly hot,It is -46 degrees inside.,It is slightly hot inside.
inside,-46,very hot,It is -46 degrees inside.,It is very hot inside.
inside,-46,extremely hot,It is -46 degrees inside.,It is extremely hot inside.
inside,-45,warm,It is -45 degrees inside.,It is warm inside.
inside,-45,very warm,It is -45 degrees inside.,It is very warm inside.
inside,-45,extremely warm,It is -45 degrees inside.,It is extremely warm inside.
inside,-45,hot,It is -45 degrees inside.,It is hot inside.
inside,-45,slightly hot,It is -45 degrees inside.,It is slightly hot inside.
inside,-45,very hot,It is -45 degrees inside.,It is very hot inside.
inside,-45,extremely hot,It is -45 degrees inside.,It is extremely hot inside.
inside,-44,warm,It is -44 degrees inside.,It is warm inside.
inside,-44,very warm,It is -44 degrees inside.,It is very warm inside.
inside,-44,extremely warm,It is -44 degrees inside.,It is extremely warm inside.
inside,-44,hot,It is -44 degrees inside.,It is hot inside.
inside,-44,slightly hot,It is -44 degrees inside.,It is slightly hot inside.
inside,-44,very hot,It is -44 degrees inside.,It is very hot inside.
inside,-44,extremely hot,It is -44 degrees inside.,It is extremely hot inside.
inside,-43,warm,It is -43 degrees inside.,It is warm inside.
inside,-43,very warm,It is -43 degrees inside.,It is very warm inside.
inside,-43,extremely warm,It is -43 degrees inside.,It is extremely warm inside.
inside,-43,hot,It is -43 degrees inside.,It is hot inside.
inside,-43,slightly hot,It is -43 degrees inside.,It is slightly hot inside.
inside,-43,very hot,It is -43 degrees inside.,It is very hot inside.
inside,-43,extremely hot,It is -43 degrees inside.,It is extremely hot inside.
inside,-42,warm,It is -42 degrees inside.,It is warm inside.
inside,-42,very warm,It is -42 degrees inside.,It is very warm inside.
inside,-42,extremely warm,It is -42 degrees inside.,It is extremely warm inside.
inside,-42,hot,It is -42 degrees inside.,It is hot inside.
inside,-42,slightly hot,It is -42 degrees inside.,It is slightly hot inside.
inside,-42,very hot,It is -42 degrees inside.,It is very hot inside.
inside,-42,extremely hot,It is -42 degrees inside.,It is extremely hot inside.
inside,-41,warm,It is -41 degrees inside.,It is warm inside.
inside,-41,very warm,It is -41 degrees inside.,It is very warm inside.
inside,-41,extremely warm,It is -41 degrees inside.,It is extremely warm inside.
inside,-41,hot,It is -41 degrees inside.,It is hot inside.
inside,-41,slightly hot,It is -41 degrees inside.,It is slightly hot inside.
inside,-41,very hot,It is -41 degrees inside.,It is very hot inside.
inside,-41,extremely hot,It is -41 degrees inside.,It is extremely hot inside.
inside,-40,warm,It is -40 degrees inside.,It is warm inside.
inside,-40,very warm,It is -40 degrees inside.,It is very warm inside.
inside,-40,extremely warm,It is -40 degrees inside.,It is extremely warm inside.
inside,-40,hot,It is -40 degrees inside.,It is hot inside.
inside,-40,slightly hot,It is -40 degrees inside.,It is slightly hot inside.
inside,-40,very hot,It is -40 degrees inside.,It is very hot inside.
inside,-40,extremely hot,It is -40 degrees inside.,It is extremely hot inside.
inside,-39,warm,It is -39 degrees inside.,It is warm inside.
inside,-39,very warm,It is -39 degrees inside.,It is very warm inside.
inside,-39,extremely warm,It is -39 degrees inside.,It is extremely warm inside.
inside,-39,hot,It is -39 degrees inside.,It is hot inside.
inside,-39,slightly hot,It is -39 degrees inside.,It is slightly hot inside.
inside,-39,very hot,It is -39 degrees inside.,It is very hot inside.
inside,-39,extremely hot,It is -39 degrees inside.,It is extremely hot inside.
inside,-38,warm,It is -38 degrees inside.,It is warm inside.
inside,-38,very warm,It is -38 degrees inside.,It is very warm inside.
inside,-38,extremely warm,It is -38 degrees inside.,It is extremely warm inside.
inside,-38,hot,It is -38 degrees inside.,It is hot inside.
inside,-38,slightly hot,It is -38 degrees inside.,It is slightly hot inside.
inside,-38,very hot,It is -38 degrees inside.,It is very hot inside.
inside,-38,extremely hot,It is -38 degrees inside.,It is extremely hot inside.
inside,-37,warm,It is -37 degrees inside.,It is warm inside.
inside,-37,very warm,It is -37 degrees inside.,It is very warm inside.
inside,-37,extremely warm,It is -37 degrees inside.,It is extremely warm inside.
inside,-37,hot,It is -37 degrees inside.,It is hot inside.
inside,-37,slightly hot,It is -37 degrees inside.,It is slightly hot inside.
inside,-37,very hot,It is -37 degrees inside.,It is very hot inside.
inside,-37,extremely hot,It is -37 degrees inside.,It is extremely hot inside.
inside,-36,warm,It is -36 degrees inside.,It is warm inside.
inside,-36,very warm,It is -36 degrees inside.,It is very warm inside.
inside,-36,extremely warm,It is -36 degrees inside.,It is extremely warm inside.
inside,-36,hot,It is -36 degrees inside.,It is hot inside.
inside,-36,slightly hot,It is -36 degrees inside.,It is slightly hot inside.
inside,-36,very hot,It is -36 degrees inside.,It is very hot inside.
inside,-36,extremely hot,It is -36 degrees inside.,It is extremely hot inside.
inside,-35,warm,It is -35 degrees inside.,It is warm inside.
inside,-35,very warm,It is -35 degrees inside.,It is very warm inside.
inside,-35,extremely warm,It is -35 degrees inside.,It is extremely warm inside.
inside,-35,hot,It is -35 degrees inside.,It is hot inside.
inside,-35,slightly hot,It is -35 degrees inside.,It is slightly hot inside.
inside,-35,very hot,It is -35 degrees inside.,It is very hot inside.
inside,-35,extremely hot,It is -35 degrees inside.,It is extremely hot inside.
inside,-34,warm,It is -34 degrees inside.,It is warm inside.
inside,-34,very warm,It is -34 degrees inside.,It is very warm inside.
inside,-34,extremely warm,It is -34 degrees inside.,It is extremely warm inside.
inside,-34,hot,It is -34 degrees inside.,It is hot inside.
inside,-34,slightly hot,It is -34 degrees inside.,It is slightly hot inside.
inside,-34,very hot,It is -34 degrees inside.,It is very hot inside.
inside,-34,extremely hot,It is -34 degrees inside.,It is extremely hot inside.
inside,-33,warm,It is -33 degrees inside.,It is warm inside.
inside,-33,very warm,It is -33 degrees inside.,It is very warm inside.
inside,-33,extremely warm,It is -33 degrees inside.,It is extremely warm inside.
inside,-33,hot,It is -33 degrees inside.,It is hot inside.
inside,-33,slightly hot,It is -33 degrees inside.,It is slightly hot inside.
inside,-33,very hot,It is -33 degrees inside.,It is very hot inside.
inside,-33,extremely hot,It is -33 degrees inside.,It is extremely hot inside.
inside,-32,warm,It is -32 degrees inside.,It is warm inside.
inside,-32,very warm,It is -32 degrees inside.,It is very warm inside.
inside,-32,extremely warm,It is -32 degrees inside.,It is extremely warm inside.
inside,-32,hot,It is -32 degrees inside.,It is hot inside.
inside,-32,slightly hot,It is -32 degrees inside.,It is slightly hot inside.
inside,-32,very hot,It is -32 degrees inside.,It is very hot inside.
inside,-32,extremely hot,It is -32 degrees inside.,It is extremely hot inside.
inside,-31,warm,It is -31 degrees inside.,It is warm inside.
inside,-31,very warm,It is -31 degrees inside.,It is very warm inside.
inside,-31,extremely warm,It is -31 degrees inside.,It is extremely warm inside.
inside,-31,hot,It is -31 degrees inside.,It is hot inside.
inside,-31,slightly hot,It is -31 degrees inside.,It is slightly hot inside.
inside,-31,very hot,It is -31 degrees inside.,It is very hot inside.
inside,-31,extremely hot,It is -31 degrees inside.,It is extremely hot inside.
inside,-30,warm,It is -30 degrees inside.,It is warm inside.
inside,-30,very warm,It is -30 degrees inside.,It is very warm inside.
inside,-30,extremely warm,It is -30 degrees inside.,It is extremely warm inside.
inside,-30,hot,It is -30 degrees inside.,It is hot inside.
inside,-30,slightly hot,It is -30 degrees inside.,It is slightly hot inside.
inside,-30,very hot,It is -30 degrees inside.,It is very hot inside.
inside,-30,extremely hot,It is -30 degrees inside.,It is extremely hot inside.
inside,-29,warm,It is -29 degrees inside.,It is warm inside.
inside,-29,very warm,It is -29 degrees inside.,It is very warm inside.
inside,-29,extremely warm,It is -29 degrees inside.,It is extremely warm inside.
inside,-29,hot,It is -29 degrees inside.,It is hot inside.
inside,-29,slightly hot,It is -29 degrees inside.,It is slightly hot inside.
inside,-29,very hot,It is -29 degrees inside.,It is very hot inside.
inside,-29,extremely hot,It is -29 degrees inside.,It is extremely hot inside.
inside,-28,warm,It is -28 degrees inside.,It is warm inside.
inside,-28,very warm,It is -28 degrees inside.,It is very warm inside.
inside,-28,extremely warm,It is -28 degrees inside.,It is extremely warm inside.
inside,-28,hot,It is -28 degrees inside.,It is hot inside.
inside,-28,slightly hot,It is -28 degrees inside.,It is slightly hot inside.
inside,-28,very hot,It is -28 degrees inside.,It is very hot inside.
inside,-28,extremely hot,It is -28 degrees inside.,It is extremely hot inside.
inside,-27,warm,It is -27 degrees inside.,It is warm inside.
inside,-27,very warm,It is -27 degrees inside.,It is very warm inside.
inside,-27,extremely warm,It is -27 degrees inside.,It is extremely warm inside.
inside,-27,hot,It is -27 degrees inside.,It is hot inside.
inside,-27,slightly hot,It is -27 degrees inside.,It is slightly hot inside.
inside,-27,very hot,It is -27 degrees inside.,It is very hot inside.
inside,-27,extremely hot,It is -27 degrees inside.,It is extremely hot inside.
inside,-26,warm,It is -26 degrees inside.,It is warm inside.
inside,-26,very warm,It is -26 degrees inside.,It is very warm inside.
inside,-26,extremely warm,It is -26 degrees inside.,It is extremely warm inside.
inside,-26,hot,It is -26 degrees inside.,It is hot inside.
inside,-26,slightly hot,It is -26 degrees inside.,It is slightly hot inside.
inside,-26,very hot,It is -26 degrees inside.,It is very hot inside.
inside,-26,extremely hot,It is -26 degrees inside.,It is extremely hot inside.
inside,-25,warm,It is -25 degrees inside.,It is warm inside.
inside,-25,very warm,It is -25 degrees inside.,It is very warm inside.
inside,-25,extremely warm,It is -25 degrees inside.,It is extremely warm inside.
inside,-25,hot,It is -25 degrees inside.,It is hot inside.
inside,-25,slightly hot,It is -25 degrees inside.,It is slightly hot inside.
inside,-25,very hot,It is -25 degrees inside.,It is very hot inside.
inside,-25,extremely hot,It is -25 degrees inside.,It is extremely hot inside.
inside,-24,warm,It is -24 degrees inside.,It is warm inside.
inside,-24,very warm,It is -24 degrees inside.,It is very warm inside.
inside,-24,extremely warm,It is -24 degrees inside.,It is extremely warm inside.
inside,-24,hot,It is -24 degrees inside.,It is hot inside.
inside,-24,slightly hot,It is -24 degrees inside.,It is slightly hot inside.
inside,-24,very hot,It is -24 degrees inside.,It is very hot inside.
inside,-24,extremely hot,It is -24 degrees inside.,It is extremely hot inside.
inside,-23,warm,It is -23 degrees inside.,It is warm inside.
inside,-23,very warm,It is -23 degrees inside.,It is very warm inside.
inside,-23,extremely warm,It is -23 degrees inside.,It is extremely warm inside.
inside,-23,hot,It is -23 degrees inside.,It is hot inside.
inside,-23,slightly hot,It is -23 degrees inside.,It is slightly hot inside.
inside,-23,very hot,It is -23 degrees inside.,It is very hot inside.
inside,-23,extremely hot,It is -23 degrees inside.,It is extremely hot inside.
inside,-22,warm,It is -22 degrees inside.,It is warm inside.
inside,-22,very warm,It is -22 degrees inside.,It is very warm inside.
inside,-22,extremely warm,It is -22 degrees inside.,It is extremely warm inside.
inside,-22,hot,It is -22 degrees inside.,It is hot inside.
inside,-22,slightly hot,It is -22 degrees inside.,It is slightly hot inside.
inside,-22,very hot,It is -22 degrees inside.,It is very hot inside.
inside,-22,extremely hot,It is -22 degrees inside.,It is extremely hot inside.
inside,-21,warm,It is -21 degrees inside.,It is warm inside.
inside,-21,very warm,It is -21 degrees inside.,It is very warm inside.
inside,-21,extremely warm,It is -21 degrees inside.,It is extremely warm inside.
inside,-21,hot,It is -21 degrees inside.,It is hot inside.
inside,-21,slightly hot,It is -21 degrees inside.,It is slightly hot inside.
inside,-21,very hot,It is -21 degrees inside.,It is very hot inside.
inside,-21,extremely hot,It is -21 degrees inside.,It is extremely hot inside.
inside,-20,warm,It is -20 degrees inside.,It is warm inside.
inside,-20,very warm,It is -20 degrees inside.,It is very warm inside.
inside,-20,extremely warm,It is -20 degrees inside.,It is extremely warm inside.
inside,-20,hot,It is -20 degrees inside.,It is hot inside.
inside,-20,slightly hot,It is -20 degrees inside.,It is slightly hot inside.
inside,-20,very hot,It is -20 degrees inside.,It is very hot inside.
inside,-20,extremely hot,It is -20 degrees inside.,It is extremely hot inside.
inside,-19,warm,It is -19 degrees inside.,It is warm inside.
inside,-19,very warm,It is -19 degrees inside.,It is very warm inside.
inside,-19,extremely warm,It is -19 degrees inside.,It is extremely warm inside.
inside,-19,hot,It is -19 degrees inside.,It is hot inside.
inside,-19,slightly hot,It is -19 degrees inside.,It is slightly hot inside.
inside,-19,very hot,It is -19 degrees inside.,It is very hot inside.
inside,-19,extremely hot,It is -19 degrees inside.,It is extremely hot inside.
inside,-18,warm,It is -18 degrees inside.,It is warm inside.
inside,-18,very warm,It is -18 degrees inside.,It is very warm inside.
inside,-18,extremely warm,It is -18 degrees inside.,It is extremely warm inside.
inside,-18,hot,It is -18 degrees inside.,It is hot inside.
inside,-18,slightly hot,It is -18 degrees inside.,It is slightly hot inside.
inside,-18,very hot,It is -18 degrees inside.,It is very hot inside.
inside,-18,extremely hot,It is -18 degrees inside.,It is extremely hot inside.
inside,-17,warm,It is -17 degrees inside.,It is warm inside.
inside,-17,very warm,It is -17 degrees inside.,It is very warm inside.
inside,-17,extremely warm,It is -17 degrees inside.,It is extremely warm inside.
