location,temperature,categories,premise,hypothesis
inside,36,hot,It is 36 degrees celsius inside.,It is hot inside.
inside,37,freezing,It is 37 degrees celsius inside.,It is freezing inside.
inside,37,cold,It is 37 degrees celsius inside.,It is cold inside.
inside,37,cool,It is 37 degrees celsius inside.,It is cool inside.
inside,37,warm,It is 37 degrees celsius inside.,It is warm inside.
inside,37,hot,It is 37 degrees celsius inside.,It is hot inside.
inside,38,freezing,It is 38 degrees celsius inside.,It is freezing inside.
inside,38,cold,It is 38 degrees celsius inside.,It is cold inside.
inside,38,cool,It is 38 degrees celsius inside.,It is cool inside.
inside,38,warm,It is 38 degrees celsius inside.,It is warm inside.
inside,38,hot,It is 38 degrees celsius inside.,It is hot inside.
inside,39,freezing,It is 39 degrees celsius inside.,It is freezing inside.
inside,39,cold,It is 39 degrees celsius inside.,It is cold inside.
inside,39,cool,It is 39 degrees celsius inside.,It is cool inside.
inside,39,warm,It is 39 degrees celsius inside.,It is warm inside.
inside,39,hot,It is 39 degrees celsius inside.,It is hot inside.
inside,40,freezing,It is 40 degrees celsius inside.,It is freezing inside.
inside,40,cold,It is 40 degrees celsius inside.,It is cold inside.
inside,40,cool,It is 40 degrees celsius inside.,It is cool inside.
inside,40,warm,It is 40 degrees celsius inside.,It is warm inside.
inside,40,hot,It is 40 degrees celsius inside.,It is hot inside.
inside,41,freezing,It is 41 degrees celsius inside.,It is freezing inside.
inside,41,cold,It is 41 degrees celsius inside.,It is cold inside.
inside,41,cool,It is 41 degrees celsius inside.,It is cool inside.
inside,41,warm,It is 41 degrees celsius inside.,It is warm inside.
inside,41,hot,It is 41 degrees celsius inside.,It is hot inside.
inside,42,freezing,It is 42 degrees celsius inside.,It is freezing inside.
inside,42,cold,It is 42 degrees celsius inside.,It is cold inside.
inside,42,cool,It is 42 degrees celsius inside.,It is cool inside.
inside,42,warm,It is 42 degrees celsius inside.,It is warm inside.
inside,42,hot,It is 42 degrees celsius inside.,It is hot inside.
inside,43,freezing,It is 43 degrees celsius inside.,It is freezing inside.
inside,43,cold,It is 43 degrees celsius inside.,It is cold inside.
inside,43,cool,It is 43 degrees celsius inside.,It is cool inside.
inside,43,warm,It is 43 degrees celsius inside.,It is warm inside.
inside,43,hot,It is 43 degrees celsius inside.,It is hot inside.
inside,44,freezing,It is 44 degrees celsius inside.,It is freezing inside.
inside,44,cold,It is 44 degrees celsius inside.,It is cold inside.
inside,44,cool,It is 44 degrees celsius inside.,It is cool inside.
inside,44,warm,It is 44 degrees celsius inside.,It is warm inside.
inside,44,hot,It is 44 degrees celsius inside.,It is hot inside.
inside,45,freezing,It is 45 degrees celsius inside.,It is freezing inside.
inside,45,cold,It is 45 degrees celsius inside.,It is cold inside.
inside,45,cool,It is 45 degrees celsius inside.,It is cool inside.
inside,45,warm,It is 45 degrees celsius inside.,It is warm inside.
inside,45,hot,It is 45 degrees celsius inside.,It is hot inside.
inside,46,freezing,It is 46 degrees celsius inside.,It is freezing inside.
inside,46,cold,It is 46 degrees celsius inside.,It is cold inside.
inside,46,cool,It is 46 degrees celsius inside.,It is cool inside.
inside,46,warm,It is 46 degrees celsius inside.,It is warm inside.
inside,46,hot,It is 46 degrees celsius inside.,It is hot inside.
inside,47,freezing,It is 47 degrees celsius inside.,It is freezing inside.
inside,47,cold,It is 47 degrees celsius inside.,It is cold inside.
inside,47,cool,It is 47 degrees celsius inside.,It is cool inside.
inside,47,warm,It is 47 degrees celsius inside.,It is warm inside.
inside,47,hot,It is 47 degrees celsius inside.,It is hot inside.
inside,48,freezing,It is 48 degrees celsius inside.,It is freezing inside.
inside,48,cold,It is 48 degrees celsius inside.,It is cold inside.
inside,48,cool,It is 48 degrees celsius inside.,It is cool inside.
inside,48,warm,It is 48 degrees celsius inside.,It is warm inside.
inside,48,hot,It is 48 degrees celsius inside.,It is hot inside.
inside,49,freezing,It is 49 degrees celsius inside.,It is freezing inside.
inside,49,cold,It is 49 degrees celsius inside.,It is cold inside.
inside,49,cool,It is 49 degrees celsius inside.,It is cool inside.
inside,49,warm,It is 49 degrees celsius inside.,It is warm inside.
inside,49,hot,It is 49 degrees celsius inside.,It is hot inside.
inside,50,freezing,It is 50 degrees celsius inside.,It is freezing inside.
inside,50,cold,It is 50 degrees celsius inside.,It is cold inside.
inside,50,cool,It is 50 degrees celsius inside.,It is cool inside.
inside,50,warm,It is 50 degrees celsius inside.,It is warm inside.
inside,50,hot,It is 50 degrees celsius inside.,It is hot inside.
in the bedroom,-50,freezing,It is -50 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-50,cold,It is -50 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-50,cool,It is -50 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-50,warm,It is -50 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-50,hot,It is -50 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-49,freezing,It is -49 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-49,cold,It is -49 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-49,cool,It is -49 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-49,warm,It is -49 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-49,hot,It is -49 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-48,freezing,It is -48 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-48,cold,It is -48 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-48,cool,It is -48 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-48,warm,It is -48 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-48,hot,It is -48 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-47,freezing,It is -47 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-47,cold,It is -47 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-47,cool,It is -47 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-47,warm,It is -47 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-47,hot,It is -47 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-46,freezing,It is -46 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-46,cold,It is -46 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-46,cool,It is -46 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-46,warm,It is -46 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-46,hot,It is -46 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-45,freezing,It is -45 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-45,cold,It is -45 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-45,cool,It is -45 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-45,warm,It is -45 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-45,hot,It is -45 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-44,freezing,It is -44 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-44,cold,It is -44 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-44,cool,It is -44 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-44,warm,It is -44 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-44,hot,It is -44 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-43,freezing,It is -43 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-43,cold,It is -43 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-43,cool,It is -43 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-43,warm,It is -43 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-43,hot,It is -43 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-42,freezing,It is -42 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-42,cold,It is -42 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-42,cool,It is -42 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-42,warm,It is -42 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-42,hot,It is -42 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-41,freezing,It is -41 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-41,cold,It is -41 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-41,cool,It is -41 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-41,warm,It is -41 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-41,hot,It is -41 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-40,freezing,It is -40 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-40,cold,It is -40 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-40,cool,It is -40 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-40,warm,It is -40 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-40,hot,It is -40 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-39,freezing,It is -39 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-39,cold,It is -39 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-39,cool,It is -39 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-39,warm,It is -39 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-39,hot,It is -39 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-38,freezing,It is -38 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-38,cold,It is -38 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-38,cool,It is -38 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-38,warm,It is -38 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-38,hot,It is -38 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-37,freezing,It is -37 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-37,cold,It is -37 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-37,cool,It is -37 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-37,warm,It is -37 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-37,hot,It is -37 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-36,freezing,It is -36 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-36,cold,It is -36 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-36,cool,It is -36 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-36,warm,It is -36 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-36,hot,It is -36 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-35,freezing,It is -35 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-35,cold,It is -35 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-35,cool,It is -35 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-35,warm,It is -35 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-35,hot,It is -35 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-34,freezing,It is -34 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-34,cold,It is -34 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-34,cool,It is -34 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-34,warm,It is -34 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-34,hot,It is -34 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-33,freezing,It is -33 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-33,cold,It is -33 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-33,cool,It is -33 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-33,warm,It is -33 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-33,hot,It is -33 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-32,freezing,It is -32 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-32,cold,It is -32 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-32,cool,It is -32 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-32,warm,It is -32 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-32,hot,It is -32 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-31,freezing,It is -31 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-31,cold,It is -31 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-31,cool,It is -31 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-31,warm,It is -31 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-31,hot,It is -31 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-30,freezing,It is -30 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-30,cold,It is -30 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-30,cool,It is -30 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-30,warm,It is -30 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-30,hot,It is -30 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-29,freezing,It is -29 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-29,cold,It is -29 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-29,cool,It is -29 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-29,warm,It is -29 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-29,hot,It is -29 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-28,freezing,It is -28 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-28,cold,It is -28 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-28,cool,It is -28 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-28,warm,It is -28 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-28,hot,It is -28 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-27,freezing,It is -27 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-27,cold,It is -27 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-27,cool,It is -27 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-27,warm,It is -27 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-27,hot,It is -27 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-26,freezing,It is -26 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-26,cold,It is -26 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-26,cool,It is -26 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-26,warm,It is -26 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-26,hot,It is -26 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-25,freezing,It is -25 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-25,cold,It is -25 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-25,cool,It is -25 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-25,warm,It is -25 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-25,hot,It is -25 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-24,freezing,It is -24 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-24,cold,It is -24 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-24,cool,It is -24 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-24,warm,It is -24 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-24,hot,It is -24 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-23,freezing,It is -23 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-23,cold,It is -23 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-23,cool,It is -23 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-23,warm,It is -23 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-23,hot,It is -23 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-22,freezing,It is -22 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-22,cold,It is -22 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-22,cool,It is -22 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-22,warm,It is -22 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-22,hot,It is -22 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-21,freezing,It is -21 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-21,cold,It is -21 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-21,cool,It is -21 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-21,warm,It is -21 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-21,hot,It is -21 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-20,freezing,It is -20 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-20,cold,It is -20 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-20,cool,It is -20 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-20,warm,It is -20 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-20,hot,It is -20 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-19,freezing,It is -19 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-19,cold,It is -19 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-19,cool,It is -19 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-19,warm,It is -19 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-19,hot,It is -19 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-18,freezing,It is -18 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-18,cold,It is -18 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-18,cool,It is -18 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-18,warm,It is -18 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-18,hot,It is -18 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-17,freezing,It is -17 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-17,cold,It is -17 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-17,cool,It is -17 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-17,warm,It is -17 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-17,hot,It is -17 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-16,freezing,It is -16 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-16,cold,It is -16 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-16,cool,It is -16 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-16,warm,It is -16 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-16,hot,It is -16 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-15,freezing,It is -15 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-15,cold,It is -15 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-15,cool,It is -15 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-15,warm,It is -15 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-15,hot,It is -15 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-14,freezing,It is -14 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-14,cold,It is -14 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-14,cool,It is -14 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-14,warm,It is -14 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-14,hot,It is -14 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-13,freezing,It is -13 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-13,cold,It is -13 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-13,cool,It is -13 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-13,warm,It is -13 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-13,hot,It is -13 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-12,freezing,It is -12 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-12,cold,It is -12 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-12,cool,It is -12 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-12,warm,It is -12 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-12,hot,It is -12 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-11,freezing,It is -11 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-11,cold,It is -11 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-11,cool,It is -11 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-11,warm,It is -11 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-11,hot,It is -11 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-10,freezing,It is -10 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-10,cold,It is -10 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-10,cool,It is -10 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-10,warm,It is -10 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-10,hot,It is -10 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-9,freezing,It is -9 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-9,cold,It is -9 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-9,cool,It is -9 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-9,warm,It is -9 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-9,hot,It is -9 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-8,freezing,It is -8 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-8,cold,It is -8 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-8,cool,It is -8 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-8,warm,It is -8 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-8,hot,It is -8 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-7,freezing,It is -7 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-7,cold,It is -7 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-7,cool,It is -7 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-7,warm,It is -7 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-7,hot,It is -7 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-6,freezing,It is -6 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-6,cold,It is -6 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-6,cool,It is -6 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-6,warm,It is -6 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-6,hot,It is -6 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-5,freezing,It is -5 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-5,cold,It is -5 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-5,cool,It is -5 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-5,warm,It is -5 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-5,hot,It is -5 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-4,freezing,It is -4 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-4,cold,It is -4 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-4,cool,It is -4 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-4,warm,It is -4 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-4,hot,It is -4 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-3,freezing,It is -3 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-3,cold,It is -3 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-3,cool,It is -3 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-3,warm,It is -3 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-3,hot,It is -3 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-2,freezing,It is -2 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-2,cold,It is -2 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-2,cool,It is -2 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-2,warm,It is -2 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-2,hot,It is -2 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,-1,freezing,It is -1 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,-1,cold,It is -1 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,-1,cool,It is -1 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,-1,warm,It is -1 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,-1,hot,It is -1 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,0,freezing,It is 0 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,0,cold,It is 0 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,0,cool,It is 0 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,0,warm,It is 0 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,0,hot,It is 0 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,1,freezing,It is 1 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,1,cold,It is 1 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,1,cool,It is 1 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,1,warm,It is 1 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,1,hot,It is 1 degrees celsius in the bedroom.,It is hot in the bedroom.
in the bedroom,2,freezing,It is 2 degrees celsius in the bedroom.,It is freezing in the bedroom.
in the bedroom,2,cold,It is 2 degrees celsius in the bedroom.,It is cold in the bedroom.
in the bedroom,2,cool,It is 2 degrees celsius in the bedroom.,It is cool in the bedroom.
in the bedroom,2,warm,It is 2 degrees celsius in the bedroom.,It is warm in the bedroom.
in the bedroom,2,hot,It is 2 degrees celsius in the bedroom.,It is hot in the bedroom.
