name,feet,inches,categories,premise,hypothesis
Linda,6,3,short,Linda is short.,Linda is 6 feet 3 inches.
Linda,6,4,tall,Linda is tall.,Linda is 6 feet 4 inches.
Linda,6,4,short,Linda is short.,Linda is 6 feet 4 inches.
Linda,6,5,tall,Linda is tall.,Linda is 6 feet 5 inches.
Linda,6,5,short,Linda is short.,Linda is 6 feet 5 inches.
Linda,6,6,tall,Linda is tall.,Linda is 6 feet 6 inches.
Linda,6,6,short,Linda is short.,Linda is 6 feet 6 inches.
Linda,6,7,tall,Linda is tall.,Linda is 6 feet 7 inches.
Linda,6,7,short,Linda is short.,Linda is 6 feet 7 inches.
Linda,6,8,tall,Linda is tall.,Linda is 6 feet 8 inches.
Linda,6,8,short,Linda is short.,Linda is 6 feet 8 inches.
Linda,6,9,tall,Linda is tall.,Linda is 6 feet 9 inches.
Linda,6,9,short,Linda is short.,Linda is 6 feet 9 inches.
Linda,6,10,tall,Linda is tall.,Linda is 6 feet 10 inches.
Linda,6,10,short,Linda is short.,Linda is 6 feet 10 inches.
Linda,6,11,tall,Linda is tall.,Linda is 6 feet 11 inches.
Linda,6,11,short,Linda is short.,Linda is 6 feet 11 inches.
Linda,7,1,tall,Linda is tall.,Linda is 7 feet 1 inches.
Linda,7,1,short,Linda is short.,Linda is 7 feet 1 inches.
Linda,7,2,tall,Linda is tall.,Linda is 7 feet 2 inches.
Linda,7,2,short,Linda is short.,Linda is 7 feet 2 inches.
Linda,7,3,tall,Linda is tall.,Linda is 7 feet 3 inches.
Linda,7,3,short,Linda is short.,Linda is 7 feet 3 inches.
Linda,7,4,tall,Linda is tall.,Linda is 7 feet 4 inches.
Linda,7,4,short,Linda is short.,Linda is 7 feet 4 inches.
Linda,7,5,tall,Linda is tall.,Linda is 7 feet 5 inches.
Linda,7,5,short,Linda is short.,Linda is 7 feet 5 inches.
Linda,7,6,tall,Linda is tall.,Linda is 7 feet 6 inches.
Linda,7,6,short,Linda is short.,Linda is 7 feet 6 inches.
Linda,7,7,tall,Linda is tall.,Linda is 7 feet 7 inches.
Linda,7,7,short,Linda is short.,Linda is 7 feet 7 inches.
Linda,7,8,tall,Linda is tall.,Linda is 7 feet 8 inches.
Linda,7,8,short,Linda is short.,Linda is 7 feet 8 inches.
Linda,7,9,tall,Linda is tall.,Linda is 7 feet 9 inches.
Linda,7,9,short,Linda is short.,Linda is 7 feet 9 inches.
Linda,7,10,tall,Linda is tall.,Linda is 7 feet 10 inches.
Linda,7,10,short,Linda is short.,Linda is 7 feet 10 inches.
Linda,7,11,tall,Linda is tall.,Linda is 7 feet 11 inches.
Linda,7,11,short,Linda is short.,Linda is 7 feet 11 inches.
Linda,8,1,tall,Linda is tall.,Linda is 8 feet 1 inches.
Linda,8,1,short,Linda is short.,Linda is 8 feet 1 inches.
Linda,8,2,tall,Linda is tall.,Linda is 8 feet 2 inches.
Linda,8,2,short,Linda is short.,Linda is 8 feet 2 inches.
Linda,8,3,tall,Linda is tall.,Linda is 8 feet 3 inches.
Linda,8,3,short,Linda is short.,Linda is 8 feet 3 inches.
Linda,8,4,tall,Linda is tall.,Linda is 8 feet 4 inches.
Linda,8,4,short,Linda is short.,Linda is 8 feet 4 inches.
Linda,8,5,tall,Linda is tall.,Linda is 8 feet 5 inches.
Linda,8,5,short,Linda is short.,Linda is 8 feet 5 inches.
Linda,8,6,tall,Linda is tall.,Linda is 8 feet 6 inches.
Linda,8,6,short,Linda is short.,Linda is 8 feet 6 inches.
Linda,8,7,tall,Linda is tall.,Linda is 8 feet 7 inches.
Linda,8,7,short,Linda is short.,Linda is 8 feet 7 inches.
Linda,8,8,tall,Linda is tall.,Linda is 8 feet 8 inches.
Linda,8,8,short,Linda is short.,Linda is 8 feet 8 inches.
Linda,8,9,tall,Linda is tall.,Linda is 8 feet 9 inches.
Linda,8,9,short,Linda is short.,Linda is 8 feet 9 inches.
Linda,8,10,tall,Linda is tall.,Linda is 8 feet 10 inches.
Linda,8,10,short,Linda is short.,Linda is 8 feet 10 inches.
Linda,8,11,tall,Linda is tall.,Linda is 8 feet 11 inches.
Linda,8,11,short,Linda is short.,Linda is 8 feet 11 inches.
Margaret,2,1,tall,Margaret is tall.,Margaret is 2 feet 1 inches.
Margaret,2,1,short,Margaret is short.,Margaret is 2 feet 1 inches.
Margaret,2,2,tall,Margaret is tall.,Margaret is 2 feet 2 inches.
Margaret,2,2,short,Margaret is short.,Margaret is 2 feet 2 inches.
Margaret,2,3,tall,Margaret is tall.,Margaret is 2 feet 3 inches.
Margaret,2,3,short,Margaret is short.,Margaret is 2 feet 3 inches.
Margaret,2,4,tall,Margaret is tall.,Margaret is 2 feet 4 inches.
Margaret,2,4,short,Margaret is short.,Margaret is 2 feet 4 inches.
Margaret,2,5,tall,Margaret is tall.,Margaret is 2 feet 5 inches.
Margaret,2,5,short,Margaret is short.,Margaret is 2 feet 5 inches.
Margaret,2,6,tall,Margaret is tall.,Margaret is 2 feet 6 inches.
Margaret,2,6,short,Margaret is short.,Margaret is 2 feet 6 inches.
Margaret,2,7,tall,Margaret is tall.,Margaret is 2 feet 7 inches.
Margaret,2,7,short,Margaret is short.,Margaret is 2 feet 7 inches.
Margaret,2,8,tall,Margaret is tall.,Margaret is 2 feet 8 inches.
Margaret,2,8,short,Margaret is short.,Margaret is 2 feet 8 inches.
Margaret,2,9,tall,Margaret is tall.,Margaret is 2 feet 9 inches.
Margaret,2,9,short,Margaret is short.,Margaret is 2 feet 9 inches.
Margaret,2,10,tall,Margaret is tall.,Margaret is 2 feet 10 inches.
Margaret,2,10,short,Margaret is short.,Margaret is 2 feet 10 inches.
Margaret,2,11,tall,Margaret is tall.,Margaret is 2 feet 11 inches.
Margaret,2,11,short,Margaret is short.,Margaret is 2 feet 11 inches.
Margaret,3,1,tall,Margaret is tall.,Margaret is 3 feet 1 inches.
Margaret,3,1,short,Margaret is short.,Margaret is 3 feet 1 inches.
Margaret,3,2,tall,Margaret is tall.,Margaret is 3 feet 2 inches.
Margaret,3,2,short,Margaret is short.,Margaret is 3 feet 2 inches.
Margaret,3,3,tall,Margaret is tall.,Margaret is 3 feet 3 inches.
Margaret,3,3,short,Margaret is short.,Margaret is 3 feet 3 inches.
Margaret,3,4,tall,Margaret is tall.,Margaret is 3 feet 4 inches.
Margaret,3,4,short,Margaret is short.,Margaret is 3 feet 4 inches.
Margaret,3,5,tall,Margaret is tall.,Margaret is 3 feet 5 inches.
Margaret,3,5,short,Margaret is short.,Margaret is 3 feet 5 inches.
Margaret,3,6,tall,Margaret is tall.,Margaret is 3 feet 6 inches.
Margaret,3,6,short,Margaret is short.,Margaret is 3 feet 6 inches.
Margaret,3,7,tall,Margaret is tall.,Margaret is 3 feet 7 inches.
Margaret,3,7,short,Margaret is short.,Margaret is 3 feet 7 inches.
Margaret,3,8,tall,Margaret is tall.,Margaret is 3 feet 8 inches.
Margaret,3,8,short,Margaret is short.,Margaret is 3 feet 8 inches.
Margaret,3,9,tall,Margaret is tall.,Margaret is 3 feet 9 inches.
Margaret,3,9,short,Margaret is short.,Margaret is 3 feet 9 inches.
Margaret,3,10,tall,Margaret is tall.,Margaret is 3 feet 10 inches.
Margaret,3,10,short,Margaret is short.,Margaret is 3 feet 10 inches.
Margaret,3,11,tall,Margaret is tall.,Margaret is 3 feet 11 inches.
Margaret,3,11,short,Margaret is short.,Margaret is 3 feet 11 inches.
Margaret,4,1,tall,Margaret is tall.,Margaret is 4 feet 1 inches.
Margaret,4,1,short,Margaret is short.,Margaret is 4 feet 1 inches.
Margaret,4,2,tall,Margaret is tall.,Margaret is 4 feet 2 inches.
Margaret,4,2,short,Margaret is short.,Margaret is 4 feet 2 inches.
Margaret,4,3,tall,Margaret is tall.,Margaret is 4 feet 3 inches.
Margaret,4,3,short,Margaret is short.,Margaret is 4 feet 3 inches.
Margaret,4,4,tall,Margaret is tall.,Margaret is 4 feet 4 inches.
Margaret,4,4,short,Margaret is short.,Margaret is 4 feet 4 inches.
Margaret,4,5,tall,Margaret is tall.,Margaret is 4 feet 5 inches.
Margaret,4,5,short,Margaret is short.,Margaret is 4 feet 5 inches.
Margaret,4,6,tall,Margaret is tall.,Margaret is 4 feet 6 inches.
Margaret,4,6,short,Margaret is short.,Margaret is 4 feet 6 inches.
Margaret,4,7,tall,Margaret is tall.,Margaret is 4 feet 7 inches.
Margaret,4,7,short,Margaret is short.,Margaret is 4 feet 7 inches.
Margaret,4,8,tall,Margaret is tall.,Margaret is 4 feet 8 inches.
Margaret,4,8,short,Margaret is short.,Margaret is 4 feet 8 inches.
Margaret,4,9,tall,Margaret is tall.,Margaret is 4 feet 9 inches.
Margaret,4,9,short,Margaret is short.,Margaret is 4 feet 9 inches.
Margaret,4,10,tall,Margaret is tall.,Margaret is 4 feet 10 inches.
Margaret,4,10,short,Margaret is short.,Margaret is 4 feet 10 inches.
Margaret,4,11,tall,Margaret is tall.,Margaret is 4 feet 11 inches.
Margaret,4,11,short,Margaret is short.,Margaret is 4 feet 11 inches.
Margaret,5,1,tall,Margaret is tall.,Margaret is 5 feet 1 inches.
Margaret,5,1,short,Margaret is short.,Margaret is 5 feet 1 inches.
Margaret,5,2,tall,Margaret is tall.,Margaret is 5 feet 2 inches.
Margaret,5,2,short,Margaret is short.,Margaret is 5 feet 2 inches.
Margaret,5,3,tall,Margaret is tall.,Margaret is 5 feet 3 inches.
Margaret,5,3,short,Margaret is short.,Margaret is 5 feet 3 inches.
Margaret,5,4,tall,Margaret is tall.,Margaret is 5 feet 4 inches.
Margaret,5,4,short,Margaret is short.,Margaret is 5 feet 4 inches.
Margaret,5,5,tall,Margaret is tall.,Margaret is 5 feet 5 inches.
Margaret,5,5,short,Margaret is short.,Margaret is 5 feet 5 inches.
Margaret,5,6,tall,Margaret is tall.,Margaret is 5 feet 6 inches.
Margaret,5,6,short,Margaret is short.,Margaret is 5 feet 6 inches.
Margaret,5,7,tall,Margaret is tall.,Margaret is 5 feet 7 inches.
Margaret,5,7,short,Margaret is short.,Margaret is 5 feet 7 inches.
Margaret,5,8,tall,Margaret is tall.,Margaret is 5 feet 8 inches.
Margaret,5,8,short,Margaret is short.,Margaret is 5 feet 8 inches.
Margaret,5,9,tall,Margaret is tall.,Margaret is 5 feet 9 inches.
Margaret,5,9,short,Margaret is short.,Margaret is 5 feet 9 inches.
Margaret,5,10,tall,Margaret is tall.,Margaret is 5 feet 10 inches.
Margaret,5,10,short,Margaret is short.,Margaret is 5 feet 10 inches.
Margaret,5,11,tall,Margaret is tall.,Margaret is 5 feet 11 inches.
Margaret,5,11,short,Margaret is short.,Margaret is 5 feet 11 inches.
Margaret,6,1,tall,Margaret is tall.,Margaret is 6 feet 1 inches.
Margaret,6,1,short,Margaret is short.,Margaret is 6 feet 1 inches.
Margaret,6,2,tall,Margaret is tall.,Margaret is 6 feet 2 inches.
Margaret,6,2,short,Margaret is short.,Margaret is 6 feet 2 inches.
Margaret,6,3,tall,Margaret is tall.,Margaret is 6 feet 3 inches.
Margaret,6,3,short,Margaret is short.,Margaret is 6 feet 3 inches.
Margaret,6,4,tall,Margaret is tall.,Margaret is 6 feet 4 inches.
Margaret,6,4,short,Margaret is short.,Margaret is 6 feet 4 inches.
Margaret,6,5,tall,Margaret is tall.,Margaret is 6 feet 5 inches.
Margaret,6,5,short,Margaret is short.,Margaret is 6 feet 5 inches.
Margaret,6,6,tall,Margaret is tall.,Margaret is 6 feet 6 inches.
Margaret,6,6,short,Margaret is short.,Margaret is 6 feet 6 inches.
Margaret,6,7,tall,Margaret is tall.,Margaret is 6 feet 7 inches.
Margaret,6,7,short,Margaret is short.,Margaret is 6 feet 7 inches.
Margaret,6,8,tall,Margaret is tall.,Margaret is 6 feet 8 inches.
Margaret,6,8,short,Margaret is short.,Margaret is 6 feet 8 inches.
Margaret,6,9,tall,Margaret is tall.,Margaret is 6 feet 9 inches.
Margaret,6,9,short,Margaret is short.,Margaret is 6 feet 9 inches.
Margaret,6,10,tall,Margaret is tall.,Margaret is 6 feet 10 inches.
Margaret,6,10,short,Margaret is short.,Margaret is 6 feet 10 inches.
Margaret,6,11,tall,Margaret is tall.,Margaret is 6 feet 11 inches.
Margaret,6,11,short,Margaret is short.,Margaret is 6 feet 11 inches.
Margaret,7,1,tall,Margaret is tall.,Margaret is 7 feet 1 inches.
Margaret,7,1,short,Margaret is short.,Margaret is 7 feet 1 inches.
Margaret,7,2,tall,Margaret is tall.,Margaret is 7 feet 2 inches.
Margaret,7,2,short,Margaret is short.,Margaret is 7 feet 2 inches.
Margaret,7,3,tall,Margaret is tall.,Margaret is 7 feet 3 inches.
Margaret,7,3,short,Margaret is short.,Margaret is 7 feet 3 inches.
Margaret,7,4,tall,Margaret is tall.,Margaret is 7 feet 4 inches.
Margaret,7,4,short,Margaret is short.,Margaret is 7 feet 4 inches.
Margaret,7,5,tall,Margaret is tall.,Margaret is 7 feet 5 inches.
Margaret,7,5,short,Margaret is short.,Margaret is 7 feet 5 inches.
Margaret,7,6,tall,Margaret is tall.,Margaret is 7 feet 6 inches.
Margaret,7,6,short,Margaret is short.,Margaret is 7 feet 6 inches.
Margaret,7,7,tall,Margaret is tall.,Margaret is 7 feet 7 inches.
Margaret,7,7,short,Margaret is short.,Margaret is 7 feet 7 inches.
Margaret,7,8,tall,Margaret is tall.,Margaret is 7 feet 8 inches.
Margaret,7,8,short,Margaret is short.,Margaret is 7 feet 8 inches.
Margaret,7,9,tall,Margaret is tall.,Margaret is 7 feet 9 inches.
Margaret,7,9,short,Margaret is short.,Margaret is 7 feet 9 inches.
Margaret,7,10,tall,Margaret is tall.,Margaret is 7 feet 10 inches.
Margaret,7,10,short,Margaret is short.,Margaret is 7 feet 10 inches.
Margaret,7,11,tall,Margaret is tall.,Margaret is 7 feet 11 inches.
Margaret,7,11,short,Margaret is short.,Margaret is 7 feet 11 inches.
Margaret,8,1,tall,Margaret is tall.,Margaret is 8 feet 1 inches.
Margaret,8,1,short,Margaret is short.,Margaret is 8 feet 1 inches.
Margaret,8,2,tall,Margaret is tall.,Margaret is 8 feet 2 inches.
Margaret,8,2,short,Margaret is short.,Margaret is 8 feet 2 inches.
Margaret,8,3,tall,Margaret is tall.,Margaret is 8 feet 3 inches.
Margaret,8,3,short,Margaret is short.,Margaret is 8 feet 3 inches.
Margaret,8,4,tall,Margaret is tall.,Margaret is 8 feet 4 inches.
Margaret,8,4,short,Margaret is short.,Margaret is 8 feet 4 inches.
Margaret,8,5,tall,Margaret is tall.,Margaret is 8 feet 5 inches.
Margaret,8,5,short,Margaret is short.,Margaret is 8 feet 5 inches.
Margaret,8,6,tall,Margaret is tall.,Margaret is 8 feet 6 inches.
Margaret,8,6,short,Margaret is short.,Margaret is 8 feet 6 inches.
Margaret,8,7,tall,Margaret is tall.,Margaret is 8 feet 7 inches.
Margaret,8,7,short,Margaret is short.,Margaret is 8 feet 7 inches.
Margaret,8,8,tall,Margaret is tall.,Margaret is 8 feet 8 inches.
Margaret,8,8,short,Margaret is short.,Margaret is 8 feet 8 inches.
Margaret,8,9,tall,Margaret is tall.,Margaret is 8 feet 9 inches.
Margaret,8,9,short,Margaret is short.,Margaret is 8 feet 9 inches.
Margaret,8,10,tall,Margaret is tall.,Margaret is 8 feet 10 inches.
Margaret,8,10,short,Margaret is short.,Margaret is 8 feet 10 inches.
Margaret,8,11,tall,Margaret is tall.,Margaret is 8 feet 11 inches.
Margaret,8,11,short,Margaret is short.,Margaret is 8 feet 11 inches.
Mary,2,1,tall,Mary is tall.,Mary is 2 feet 1 inches.
Mary,2,1,short,Mary is short.,Mary is 2 feet 1 inches.
Mary,2,2,tall,Mary is tall.,Mary is 2 feet 2 inches.
Mary,2,2,short,Mary is short.,Mary is 2 feet 2 inches.
Mary,2,3,tall,Mary is tall.,Mary is 2 feet 3 inches.
Mary,2,3,short,Mary is short.,Mary is 2 feet 3 inches.
Mary,2,4,tall,Mary is tall.,Mary is 2 feet 4 inches.
Mary,2,4,short,Mary is short.,Mary is 2 feet 4 inches.
Mary,2,5,tall,Mary is tall.,Mary is 2 feet 5 inches.
Mary,2,5,short,Mary is short.,Mary is 2 feet 5 inches.
Mary,2,6,tall,Mary is tall.,Mary is 2 feet 6 inches.
Mary,2,6,short,Mary is short.,Mary is 2 feet 6 inches.
Mary,2,7,tall,Mary is tall.,Mary is 2 feet 7 inches.
Mary,2,7,short,Mary is short.,Mary is 2 feet 7 inches.
Mary,2,8,tall,Mary is tall.,Mary is 2 feet 8 inches.
Mary,2,8,short,Mary is short.,Mary is 2 feet 8 inches.
Mary,2,9,tall,Mary is tall.,Mary is 2 feet 9 inches.
Mary,2,9,short,Mary is short.,Mary is 2 feet 9 inches.
Mary,2,10,tall,Mary is tall.,Mary is 2 feet 10 inches.
Mary,2,10,short,Mary is short.,Mary is 2 feet 10 inches.
Mary,2,11,tall,Mary is tall.,Mary is 2 feet 11 inches.
Mary,2,11,short,Mary is short.,Mary is 2 feet 11 inches.
Mary,3,1,tall,Mary is tall.,Mary is 3 feet 1 inches.
Mary,3,1,short,Mary is short.,Mary is 3 feet 1 inches.
Mary,3,2,tall,Mary is tall.,Mary is 3 feet 2 inches.
Mary,3,2,short,Mary is short.,Mary is 3 feet 2 inches.
Mary,3,3,tall,Mary is tall.,Mary is 3 feet 3 inches.
Mary,3,3,short,Mary is short.,Mary is 3 feet 3 inches.
Mary,3,4,tall,Mary is tall.,Mary is 3 feet 4 inches.
Mary,3,4,short,Mary is short.,Mary is 3 feet 4 inches.
Mary,3,5,tall,Mary is tall.,Mary is 3 feet 5 inches.
Mary,3,5,short,Mary is short.,Mary is 3 feet 5 inches.
Mary,3,6,tall,Mary is tall.,Mary is 3 feet 6 inches.
Mary,3,6,short,Mary is short.,Mary is 3 feet 6 inches.
Mary,3,7,tall,Mary is tall.,Mary is 3 feet 7 inches.
Mary,3,7,short,Mary is short.,Mary is 3 feet 7 inches.
Mary,3,8,tall,Mary is tall.,Mary is 3 feet 8 inches.
Mary,3,8,short,Mary is short.,Mary is 3 feet 8 inches.
Mary,3,9,tall,Mary is tall.,Mary is 3 feet 9 inches.
Mary,3,9,short,Mary is short.,Mary is 3 feet 9 inches.
Mary,3,10,tall,Mary is tall.,Mary is 3 feet 10 inches.
Mary,3,10,short,Mary is short.,Mary is 3 feet 10 inches.
Mary,3,11,tall,Mary is tall.,Mary is 3 feet 11 inches.
Mary,3,11,short,Mary is short.,Mary is 3 feet 11 inches.
Mary,4,1,tall,Mary is tall.,Mary is 4 feet 1 inches.
Mary,4,1,short,Mary is short.,Mary is 4 feet 1 inches.
Mary,4,2,tall,Mary is tall.,Mary is 4 feet 2 inches.
Mary,4,2,short,Mary is short.,Mary is 4 feet 2 inches.
Mary,4,3,tall,Mary is tall.,Mary is 4 feet 3 inches.
Mary,4,3,short,Mary is short.,Mary is 4 feet 3 inches.
Mary,4,4,tall,Mary is tall.,Mary is 4 feet 4 inches.
Mary,4,4,short,Mary is short.,Mary is 4 feet 4 inches.
Mary,4,5,tall,Mary is tall.,Mary is 4 feet 5 inches.
Mary,4,5,short,Mary is short.,Mary is 4 feet 5 inches.
Mary,4,6,tall,Mary is tall.,Mary is 4 feet 6 inches.
Mary,4,6,short,Mary is short.,Mary is 4 feet 6 inches.
Mary,4,7,tall,Mary is tall.,Mary is 4 feet 7 inches.
Mary,4,7,short,Mary is short.,Mary is 4 feet 7 inches.
Mary,4,8,tall,Mary is tall.,Mary is 4 feet 8 inches.
Mary,4,8,short,Mary is short.,Mary is 4 feet 8 inches.
Mary,4,9,tall,Mary is tall.,Mary is 4 feet 9 inches.
Mary,4,9,short,Mary is short.,Mary is 4 feet 9 inches.
Mary,4,10,tall,Mary is tall.,Mary is 4 feet 10 inches.
Mary,4,10,short,Mary is short.,Mary is 4 feet 10 inches.
Mary,4,11,tall,Mary is tall.,Mary is 4 feet 11 inches.
Mary,4,11,short,Mary is short.,Mary is 4 feet 11 inches.
Mary,5,1,tall,Mary is tall.,Mary is 5 feet 1 inches.
Mary,5,1,short,Mary is short.,Mary is 5 feet 1 inches.
Mary,5,2,tall,Mary is tall.,Mary is 5 feet 2 inches.
Mary,5,2,short,Mary is short.,Mary is 5 feet 2 inches.
Mary,5,3,tall,Mary is tall.,Mary is 5 feet 3 inches.
Mary,5,3,short,Mary is short.,Mary is 5 feet 3 inches.
Mary,5,4,tall,Mary is tall.,Mary is 5 feet 4 inches.
Mary,5,4,short,Mary is short.,Mary is 5 feet 4 inches.
Mary,5,5,tall,Mary is tall.,Mary is 5 feet 5 inches.
Mary,5,5,short,Mary is short.,Mary is 5 feet 5 inches.
Mary,5,6,tall,Mary is tall.,Mary is 5 feet 6 inches.
Mary,5,6,short,Mary is short.,Mary is 5 feet 6 inches.
Mary,5,7,tall,Mary is tall.,Mary is 5 feet 7 inches.
Mary,5,7,short,Mary is short.,Mary is 5 feet 7 inches.
Mary,5,8,tall,Mary is tall.,Mary is 5 feet 8 inches.
Mary,5,8,short,Mary is short.,Mary is 5 feet 8 inches.
Mary,5,9,tall,Mary is tall.,Mary is 5 feet 9 inches.
Mary,5,9,short,Mary is short.,Mary is 5 feet 9 inches.
Mary,5,10,tall,Mary is tall.,Mary is 5 feet 10 inches.
Mary,5,10,short,Mary is short.,Mary is 5 feet 10 inches.
Mary,5,11,tall,Mary is tall.,Mary is 5 feet 11 inches.
Mary,5,11,short,Mary is short.,Mary is 5 feet 11 inches.
Mary,6,1,tall,Mary is tall.,Mary is 6 feet 1 inches.
Mary,6,1,short,Mary is short.,Mary is 6 feet 1 inches.
Mary,6,2,tall,Mary is tall.,Mary is 6 feet 2 inches.
Mary,6,2,short,Mary is short.,Mary is 6 feet 2 inches.
Mary,6,3,tall,Mary is tall.,Mary is 6 feet 3 inches.
Mary,6,3,short,Mary is short.,Mary is 6 feet 3 inches.
Mary,6,4,tall,Mary is tall.,Mary is 6 feet 4 inches.
Mary,6,4,short,Mary is short.,Mary is 6 feet 4 inches.
Mary,6,5,tall,Mary is tall.,Mary is 6 feet 5 inches.
Mary,6,5,short,Mary is short.,Mary is 6 feet 5 inches.
Mary,6,6,tall,Mary is tall.,Mary is 6 feet 6 inches.
Mary,6,6,short,Mary is short.,Mary is 6 feet 6 inches.
Mary,6,7,tall,Mary is tall.,Mary is 6 feet 7 inches.
Mary,6,7,short,Mary is short.,Mary is 6 feet 7 inches.
Mary,6,8,tall,Mary is tall.,Mary is 6 feet 8 inches.
Mary,6,8,short,Mary is short.,Mary is 6 feet 8 inches.
Mary,6,9,tall,Mary is tall.,Mary is 6 feet 9 inches.
Mary,6,9,short,Mary is short.,Mary is 6 feet 9 inches.
Mary,6,10,tall,Mary is tall.,Mary is 6 feet 10 inches.
Mary,6,10,short,Mary is short.,Mary is 6 feet 10 inches.
Mary,6,11,tall,Mary is tall.,Mary is 6 feet 11 inches.
Mary,6,11,short,Mary is short.,Mary is 6 feet 11 inches.
Mary,7,1,tall,Mary is tall.,Mary is 7 feet 1 inches.
Mary,7,1,short,Mary is short.,Mary is 7 feet 1 inches.
Mary,7,2,tall,Mary is tall.,Mary is 7 feet 2 inches.
Mary,7,2,short,Mary is short.,Mary is 7 feet 2 inches.
Mary,7,3,tall,Mary is tall.,Mary is 7 feet 3 inches.
Mary,7,3,short,Mary is short.,Mary is 7 feet 3 inches.
Mary,7,4,tall,Mary is tall.,Mary is 7 feet 4 inches.
Mary,7,4,short,Mary is short.,Mary is 7 feet 4 inches.
Mary,7,5,tall,Mary is tall.,Mary is 7 feet 5 inches.
Mary,7,5,short,Mary is short.,Mary is 7 feet 5 inches.
Mary,7,6,tall,Mary is tall.,Mary is 7 feet 6 inches.
Mary,7,6,short,Mary is short.,Mary is 7 feet 6 inches.
Mary,7,7,tall,Mary is tall.,Mary is 7 feet 7 inches.
Mary,7,7,short,Mary is short.,Mary is 7 feet 7 inches.
Mary,7,8,tall,Mary is tall.,Mary is 7 feet 8 inches.
Mary,7,8,short,Mary is short.,Mary is 7 feet 8 inches.
Mary,7,9,tall,Mary is tall.,Mary is 7 feet 9 inches.
Mary,7,9,short,Mary is short.,Mary is 7 feet 9 inches.
Mary,7,10,tall,Mary is tall.,Mary is 7 feet 10 inches.
Mary,7,10,short,Mary is short.,Mary is 7 feet 10 inches.
Mary,7,11,tall,Mary is tall.,Mary is 7 feet 11 inches.
Mary,7,11,short,Mary is short.,Mary is 7 feet 11 inches.
Mary,8,1,tall,Mary is tall.,Mary is 8 feet 1 inches.
Mary,8,1,short,Mary is short.,Mary is 8 feet 1 inches.
Mary,8,2,tall,Mary is tall.,Mary is 8 feet 2 inches.
Mary,8,2,short,Mary is short.,Mary is 8 feet 2 inches.
Mary,8,3,tall,Mary is tall.,Mary is 8 feet 3 inches.
Mary,8,3,short,Mary is short.,Mary is 8 feet 3 inches.
Mary,8,4,tall,Mary is tall.,Mary is 8 feet 4 inches.
Mary,8,4,short,Mary is short.,Mary is 8 feet 4 inches.
Mary,8,5,tall,Mary is tall.,Mary is 8 feet 5 inches.
Mary,8,5,short,Mary is short.,Mary is 8 feet 5 inches.
Mary,8,6,tall,Mary is tall.,Mary is 8 feet 6 inches.
Mary,8,6,short,Mary is short.,Mary is 8 feet 6 inches.
Mary,8,7,tall,Mary is tall.,Mary is 8 feet 7 inches.
Mary,8,7,short,Mary is short.,Mary is 8 feet 7 inches.
Mary,8,8,tall,Mary is tall.,Mary is 8 feet 8 inches.
Mary,8,8,short,Mary is short.,Mary is 8 feet 8 inches.
Mary,8,9,tall,Mary is tall.,Mary is 8 feet 9 inches.
Mary,8,9,short,Mary is short.,Mary is 8 feet 9 inches.
Mary,8,10,tall,Mary is tall.,Mary is 8 feet 10 inches.
Mary,8,10,short,Mary is short.,Mary is 8 feet 10 inches.
Mary,8,11,tall,Mary is tall.,Mary is 8 feet 11 inches.
Mary,8,11,short,Mary is short.,Mary is 8 feet 11 inches.
Patricia,2,1,tall,Patricia is tall.,Patricia is 2 feet 1 inches.
Patricia,2,1,short,Patricia is short.,Patricia is 2 feet 1 inches.
Patricia,2,2,tall,Patricia is tall.,Patricia is 2 feet 2 inches.
Patricia,2,2,short,Patricia is short.,Patricia is 2 feet 2 inches.
Patricia,2,3,tall,Patricia is tall.,Patricia is 2 feet 3 inches.
Patricia,2,3,short,Patricia is short.,Patricia is 2 feet 3 inches.
Patricia,2,4,tall,Patricia is tall.,Patricia is 2 feet 4 inches.
Patricia,2,4,short,Patricia is short.,Patricia is 2 feet 4 inches.
Patricia,2,5,tall,Patricia is tall.,Patricia is 2 feet 5 inches.
Patricia,2,5,short,Patricia is short.,Patricia is 2 feet 5 inches.
Patricia,2,6,tall,Patricia is tall.,Patricia is 2 feet 6 inches.
Patricia,2,6,short,Patricia is short.,Patricia is 2 feet 6 inches.
Patricia,2,7,tall,Patricia is tall.,Patricia is 2 feet 7 inches.
Patricia,2,7,short,Patricia is short.,Patricia is 2 feet 7 inches.
Patricia,2,8,tall,Patricia is tall.,Patricia is 2 feet 8 inches.
Patricia,2,8,short,Patricia is short.,Patricia is 2 feet 8 inches.
Patricia,2,9,tall,Patricia is tall.,Patricia is 2 feet 9 inches.
Patricia,2,9,short,Patricia is short.,Patricia is 2 feet 9 inches.
Patricia,2,10,tall,Patricia is tall.,Patricia is 2 feet 10 inches.
Patricia,2,10,short,Patricia is short.,Patricia is 2 feet 10 inches.
Patricia,2,11,tall,Patricia is tall.,Patricia is 2 feet 11 inches.
Patricia,2,11,short,Patricia is short.,Patricia is 2 feet 11 inches.
Patricia,3,1,tall,Patricia is tall.,Patricia is 3 feet 1 inches.
Patricia,3,1,short,Patricia is short.,Patricia is 3 feet 1 inches.
Patricia,3,2,tall,Patricia is tall.,Patricia is 3 feet 2 inches.
Patricia,3,2,short,Patricia is short.,Patricia is 3 feet 2 inches.
