location,temperature,categories,premise,hypothesis
inside,78,cold,It is cold inside.,It is 78 degrees inside.
inside,78,cool,It is cool inside.,It is 78 degrees inside.
inside,78,warm,It is warm inside.,It is 78 degrees inside.
inside,78,hot,It is hot inside.,It is 78 degrees inside.
inside,79,freezing,It is freezing inside.,It is 79 degrees inside.
inside,79,cold,It is cold inside.,It is 79 degrees inside.
inside,79,cool,It is cool inside.,It is 79 degrees inside.
inside,79,warm,It is warm inside.,It is 79 degrees inside.
inside,79,hot,It is hot inside.,It is 79 degrees inside.
inside,80,freezing,It is freezing inside.,It is 80 degrees inside.
inside,80,cold,It is cold inside.,It is 80 degrees inside.
inside,80,cool,It is cool inside.,It is 80 degrees inside.
inside,80,warm,It is warm inside.,It is 80 degrees inside.
inside,80,hot,It is hot inside.,It is 80 degrees inside.
inside,81,freezing,It is freezing inside.,It is 81 degrees inside.
inside,81,cold,It is cold inside.,It is 81 degrees inside.
inside,81,cool,It is cool inside.,It is 81 degrees inside.
inside,81,warm,It is warm inside.,It is 81 degrees inside.
inside,81,hot,It is hot inside.,It is 81 degrees inside.
inside,82,freezing,It is freezing inside.,It is 82 degrees inside.
inside,82,cold,It is cold inside.,It is 82 degrees inside.
inside,82,cool,It is cool inside.,It is 82 degrees inside.
inside,82,warm,It is warm inside.,It is 82 degrees inside.
inside,82,hot,It is hot inside.,It is 82 degrees inside.
inside,83,freezing,It is freezing inside.,It is 83 degrees inside.
inside,83,cold,It is cold inside.,It is 83 degrees inside.
inside,83,cool,It is cool inside.,It is 83 degrees inside.
inside,83,warm,It is warm inside.,It is 83 degrees inside.
inside,83,hot,It is hot inside.,It is 83 degrees inside.
inside,84,freezing,It is freezing inside.,It is 84 degrees inside.
inside,84,cold,It is cold inside.,It is 84 degrees inside.
inside,84,cool,It is cool inside.,It is 84 degrees inside.
inside,84,warm,It is warm inside.,It is 84 degrees inside.
inside,84,hot,It is hot inside.,It is 84 degrees inside.
inside,85,freezing,It is freezing inside.,It is 85 degrees inside.
inside,85,cold,It is cold inside.,It is 85 degrees inside.
inside,85,cool,It is cool inside.,It is 85 degrees inside.
inside,85,warm,It is warm inside.,It is 85 degrees inside.
inside,85,hot,It is hot inside.,It is 85 degrees inside.
inside,86,freezing,It is freezing inside.,It is 86 degrees inside.
inside,86,cold,It is cold inside.,It is 86 degrees inside.
inside,86,cool,It is cool inside.,It is 86 degrees inside.
inside,86,warm,It is warm inside.,It is 86 degrees inside.
inside,86,hot,It is hot inside.,It is 86 degrees inside.
inside,87,freezing,It is freezing inside.,It is 87 degrees inside.
inside,87,cold,It is cold inside.,It is 87 degrees inside.
inside,87,cool,It is cool inside.,It is 87 degrees inside.
inside,87,warm,It is warm inside.,It is 87 degrees inside.
inside,87,hot,It is hot inside.,It is 87 degrees inside.
inside,88,freezing,It is freezing inside.,It is 88 degrees inside.
inside,88,cold,It is cold inside.,It is 88 degrees inside.
inside,88,cool,It is cool inside.,It is 88 degrees inside.
inside,88,warm,It is warm inside.,It is 88 degrees inside.
inside,88,hot,It is hot inside.,It is 88 degrees inside.
inside,89,freezing,It is freezing inside.,It is 89 degrees inside.
inside,89,cold,It is cold inside.,It is 89 degrees inside.
inside,89,cool,It is cool inside.,It is 89 degrees inside.
inside,89,warm,It is warm inside.,It is 89 degrees inside.
inside,89,hot,It is hot inside.,It is 89 degrees inside.
inside,90,freezing,It is freezing inside.,It is 90 degrees inside.
inside,90,cold,It is cold inside.,It is 90 degrees inside.
inside,90,cool,It is cool inside.,It is 90 degrees inside.
inside,90,warm,It is warm inside.,It is 90 degrees inside.
inside,90,hot,It is hot inside.,It is 90 degrees inside.
inside,91,freezing,It is freezing inside.,It is 91 degrees inside.
inside,91,cold,It is cold inside.,It is 91 degrees inside.
inside,91,cool,It is cool inside.,It is 91 degrees inside.
inside,91,warm,It is warm inside.,It is 91 degrees inside.
inside,91,hot,It is hot inside.,It is 91 degrees inside.
inside,92,freezing,It is freezing inside.,It is 92 degrees inside.
inside,92,cold,It is cold inside.,It is 92 degrees inside.
inside,92,cool,It is cool inside.,It is 92 degrees inside.
inside,92,warm,It is warm inside.,It is 92 degrees inside.
inside,92,hot,It is hot inside.,It is 92 degrees inside.
inside,93,freezing,It is freezing inside.,It is 93 degrees inside.
inside,93,cold,It is cold inside.,It is 93 degrees inside.
inside,93,cool,It is cool inside.,It is 93 degrees inside.
inside,93,warm,It is warm inside.,It is 93 degrees inside.
inside,93,hot,It is hot inside.,It is 93 degrees inside.
inside,94,freezing,It is freezing inside.,It is 94 degrees inside.
inside,94,cold,It is cold inside.,It is 94 degrees inside.
inside,94,cool,It is cool inside.,It is 94 degrees inside.
inside,94,warm,It is warm inside.,It is 94 degrees inside.
inside,94,hot,It is hot inside.,It is 94 degrees inside.
inside,95,freezing,It is freezing inside.,It is 95 degrees inside.
inside,95,cold,It is cold inside.,It is 95 degrees inside.
inside,95,cool,It is cool inside.,It is 95 degrees inside.
inside,95,warm,It is warm inside.,It is 95 degrees inside.
inside,95,hot,It is hot inside.,It is 95 degrees inside.
inside,96,freezing,It is freezing inside.,It is 96 degrees inside.
inside,96,cold,It is cold inside.,It is 96 degrees inside.
inside,96,cool,It is cool inside.,It is 96 degrees inside.
inside,96,warm,It is warm inside.,It is 96 degrees inside.
inside,96,hot,It is hot inside.,It is 96 degrees inside.
inside,97,freezing,It is freezing inside.,It is 97 degrees inside.
inside,97,cold,It is cold inside.,It is 97 degrees inside.
inside,97,cool,It is cool inside.,It is 97 degrees inside.
inside,97,warm,It is warm inside.,It is 97 degrees inside.
inside,97,hot,It is hot inside.,It is 97 degrees inside.
inside,98,freezing,It is freezing inside.,It is 98 degrees inside.
inside,98,cold,It is cold inside.,It is 98 degrees inside.
inside,98,cool,It is cool inside.,It is 98 degrees inside.
inside,98,warm,It is warm inside.,It is 98 degrees inside.
inside,98,hot,It is hot inside.,It is 98 degrees inside.
inside,99,freezing,It is freezing inside.,It is 99 degrees inside.
inside,99,cold,It is cold inside.,It is 99 degrees inside.
inside,99,cool,It is cool inside.,It is 99 degrees inside.
inside,99,warm,It is warm inside.,It is 99 degrees inside.
inside,99,hot,It is hot inside.,It is 99 degrees inside.
inside,100,freezing,It is freezing inside.,It is 100 degrees inside.
inside,100,cold,It is cold inside.,It is 100 degrees inside.
inside,100,cool,It is cool inside.,It is 100 degrees inside.
inside,100,warm,It is warm inside.,It is 100 degrees inside.
inside,100,hot,It is hot inside.,It is 100 degrees inside.
inside,101,freezing,It is freezing inside.,It is 101 degrees inside.
inside,101,cold,It is cold inside.,It is 101 degrees inside.
inside,101,cool,It is cool inside.,It is 101 degrees inside.
inside,101,warm,It is warm inside.,It is 101 degrees inside.
inside,101,hot,It is hot inside.,It is 101 degrees inside.
inside,102,freezing,It is freezing inside.,It is 102 degrees inside.
inside,102,cold,It is cold inside.,It is 102 degrees inside.
inside,102,cool,It is cool inside.,It is 102 degrees inside.
inside,102,warm,It is warm inside.,It is 102 degrees inside.
inside,102,hot,It is hot inside.,It is 102 degrees inside.
inside,103,freezing,It is freezing inside.,It is 103 degrees inside.
inside,103,cold,It is cold inside.,It is 103 degrees inside.
inside,103,cool,It is cool inside.,It is 103 degrees inside.
inside,103,warm,It is warm inside.,It is 103 degrees inside.
inside,103,hot,It is hot inside.,It is 103 degrees inside.
inside,104,freezing,It is freezing inside.,It is 104 degrees inside.
inside,104,cold,It is cold inside.,It is 104 degrees inside.
inside,104,cool,It is cool inside.,It is 104 degrees inside.
inside,104,warm,It is warm inside.,It is 104 degrees inside.
inside,104,hot,It is hot inside.,It is 104 degrees inside.
inside,105,freezing,It is freezing inside.,It is 105 degrees inside.
inside,105,cold,It is cold inside.,It is 105 degrees inside.
inside,105,cool,It is cool inside.,It is 105 degrees inside.
inside,105,warm,It is warm inside.,It is 105 degrees inside.
inside,105,hot,It is hot inside.,It is 105 degrees inside.
inside,106,freezing,It is freezing inside.,It is 106 degrees inside.
inside,106,cold,It is cold inside.,It is 106 degrees inside.
inside,106,cool,It is cool inside.,It is 106 degrees inside.
inside,106,warm,It is warm inside.,It is 106 degrees inside.
inside,106,hot,It is hot inside.,It is 106 degrees inside.
inside,107,freezing,It is freezing inside.,It is 107 degrees inside.
inside,107,cold,It is cold inside.,It is 107 degrees inside.
inside,107,cool,It is cool inside.,It is 107 degrees inside.
inside,107,warm,It is warm inside.,It is 107 degrees inside.
inside,107,hot,It is hot inside.,It is 107 degrees inside.
inside,108,freezing,It is freezing inside.,It is 108 degrees inside.
inside,108,cold,It is cold inside.,It is 108 degrees inside.
inside,108,cool,It is cool inside.,It is 108 degrees inside.
inside,108,warm,It is warm inside.,It is 108 degrees inside.
inside,108,hot,It is hot inside.,It is 108 degrees inside.
inside,109,freezing,It is freezing inside.,It is 109 degrees inside.
inside,109,cold,It is cold inside.,It is 109 degrees inside.
inside,109,cool,It is cool inside.,It is 109 degrees inside.
inside,109,warm,It is warm inside.,It is 109 degrees inside.
inside,109,hot,It is hot inside.,It is 109 degrees inside.
inside,110,freezing,It is freezing inside.,It is 110 degrees inside.
inside,110,cold,It is cold inside.,It is 110 degrees inside.
inside,110,cool,It is cool inside.,It is 110 degrees inside.
inside,110,warm,It is warm inside.,It is 110 degrees inside.
inside,110,hot,It is hot inside.,It is 110 degrees inside.
inside,111,freezing,It is freezing inside.,It is 111 degrees inside.
inside,111,cold,It is cold inside.,It is 111 degrees inside.
inside,111,cool,It is cool inside.,It is 111 degrees inside.
inside,111,warm,It is warm inside.,It is 111 degrees inside.
inside,111,hot,It is hot inside.,It is 111 degrees inside.
inside,112,freezing,It is freezing inside.,It is 112 degrees inside.
inside,112,cold,It is cold inside.,It is 112 degrees inside.
inside,112,cool,It is cool inside.,It is 112 degrees inside.
inside,112,warm,It is warm inside.,It is 112 degrees inside.
inside,112,hot,It is hot inside.,It is 112 degrees inside.
inside,113,freezing,It is freezing inside.,It is 113 degrees inside.
inside,113,cold,It is cold inside.,It is 113 degrees inside.
inside,113,cool,It is cool inside.,It is 113 degrees inside.
inside,113,warm,It is warm inside.,It is 113 degrees inside.
inside,113,hot,It is hot inside.,It is 113 degrees inside.
inside,114,freezing,It is freezing inside.,It is 114 degrees inside.
inside,114,cold,It is cold inside.,It is 114 degrees inside.
inside,114,cool,It is cool inside.,It is 114 degrees inside.
inside,114,warm,It is warm inside.,It is 114 degrees inside.
inside,114,hot,It is hot inside.,It is 114 degrees inside.
inside,115,freezing,It is freezing inside.,It is 115 degrees inside.
inside,115,cold,It is cold inside.,It is 115 degrees inside.
inside,115,cool,It is cool inside.,It is 115 degrees inside.
inside,115,warm,It is warm inside.,It is 115 degrees inside.
inside,115,hot,It is hot inside.,It is 115 degrees inside.
inside,116,freezing,It is freezing inside.,It is 116 degrees inside.
inside,116,cold,It is cold inside.,It is 116 degrees inside.
inside,116,cool,It is cool inside.,It is 116 degrees inside.
inside,116,warm,It is warm inside.,It is 116 degrees inside.
inside,116,hot,It is hot inside.,It is 116 degrees inside.
inside,117,freezing,It is freezing inside.,It is 117 degrees inside.
inside,117,cold,It is cold inside.,It is 117 degrees inside.
inside,117,cool,It is cool inside.,It is 117 degrees inside.
inside,117,warm,It is warm inside.,It is 117 degrees inside.
inside,117,hot,It is hot inside.,It is 117 degrees inside.
inside,118,freezing,It is freezing inside.,It is 118 degrees inside.
inside,118,cold,It is cold inside.,It is 118 degrees inside.
inside,118,cool,It is cool inside.,It is 118 degrees inside.
inside,118,warm,It is warm inside.,It is 118 degrees inside.
inside,118,hot,It is hot inside.,It is 118 degrees inside.
inside,119,freezing,It is freezing inside.,It is 119 degrees inside.
inside,119,cold,It is cold inside.,It is 119 degrees inside.
inside,119,cool,It is cool inside.,It is 119 degrees inside.
inside,119,warm,It is warm inside.,It is 119 degrees inside.
inside,119,hot,It is hot inside.,It is 119 degrees inside.
inside,120,freezing,It is freezing inside.,It is 120 degrees inside.
inside,120,cold,It is cold inside.,It is 120 degrees inside.
inside,120,cool,It is cool inside.,It is 120 degrees inside.
inside,120,warm,It is warm inside.,It is 120 degrees inside.
inside,120,hot,It is hot inside.,It is 120 degrees inside.
inside,121,freezing,It is freezing inside.,It is 121 degrees inside.
inside,121,cold,It is cold inside.,It is 121 degrees inside.
inside,121,cool,It is cool inside.,It is 121 degrees inside.
inside,121,warm,It is warm inside.,It is 121 degrees inside.
inside,121,hot,It is hot inside.,It is 121 degrees inside.
inside,122,freezing,It is freezing inside.,It is 122 degrees inside.
inside,122,cold,It is cold inside.,It is 122 degrees inside.
inside,122,cool,It is cool inside.,It is 122 degrees inside.
inside,122,warm,It is warm inside.,It is 122 degrees inside.
inside,122,hot,It is hot inside.,It is 122 degrees inside.
in the bedroom,-50,freezing,It is freezing in the bedroom.,It is -50 degrees in the bedroom.
in the bedroom,-50,cold,It is cold in the bedroom.,It is -50 degrees in the bedroom.
in the bedroom,-50,cool,It is cool in the bedroom.,It is -50 degrees in the bedroom.
in the bedroom,-50,warm,It is warm in the bedroom.,It is -50 degrees in the bedroom.
in the bedroom,-50,hot,It is hot in the bedroom.,It is -50 degrees in the bedroom.
in the bedroom,-49,freezing,It is freezing in the bedroom.,It is -49 degrees in the bedroom.
in the bedroom,-49,cold,It is cold in the bedroom.,It is -49 degrees in the bedroom.
in the bedroom,-49,cool,It is cool in the bedroom.,It is -49 degrees in the bedroom.
in the bedroom,-49,warm,It is warm in the bedroom.,It is -49 degrees in the bedroom.
in the bedroom,-49,hot,It is hot in the bedroom.,It is -49 degrees in the bedroom.
in the bedroom,-48,freezing,It is freezing in the bedroom.,It is -48 degrees in the bedroom.
in the bedroom,-48,cold,It is cold in the bedroom.,It is -48 degrees in the bedroom.
in the bedroom,-48,cool,It is cool in the bedroom.,It is -48 degrees in the bedroom.
in the bedroom,-48,warm,It is warm in the bedroom.,It is -48 degrees in the bedroom.
in the bedroom,-48,hot,It is hot in the bedroom.,It is -48 degrees in the bedroom.
in the bedroom,-47,freezing,It is freezing in the bedroom.,It is -47 degrees in the bedroom.
in the bedroom,-47,cold,It is cold in the bedroom.,It is -47 degrees in the bedroom.
in the bedroom,-47,cool,It is cool in the bedroom.,It is -47 degrees in the bedroom.
in the bedroom,-47,warm,It is warm in the bedroom.,It is -47 degrees in the bedroom.
in the bedroom,-47,hot,It is hot in the bedroom.,It is -47 degrees in the bedroom.
in the bedroom,-46,freezing,It is freezing in the bedroom.,It is -46 degrees in the bedroom.
in the bedroom,-46,cold,It is cold in the bedroom.,It is -46 degrees in the bedroom.
in the bedroom,-46,cool,It is cool in the bedroom.,It is -46 degrees in the bedroom.
in the bedroom,-46,warm,It is warm in the bedroom.,It is -46 degrees in the bedroom.
in the bedroom,-46,hot,It is hot in the bedroom.,It is -46 degrees in the bedroom.
in the bedroom,-45,freezing,It is freezing in the bedroom.,It is -45 degrees in the bedroom.
in the bedroom,-45,cold,It is cold in the bedroom.,It is -45 degrees in the bedroom.
in the bedroom,-45,cool,It is cool in the bedroom.,It is -45 degrees in the bedroom.
in the bedroom,-45,warm,It is warm in the bedroom.,It is -45 degrees in the bedroom.
in the bedroom,-45,hot,It is hot in the bedroom.,It is -45 degrees in the bedroom.
in the bedroom,-44,freezing,It is freezing in the bedroom.,It is -44 degrees in the bedroom.
in the bedroom,-44,cold,It is cold in the bedroom.,It is -44 degrees in the bedroom.
in the bedroom,-44,cool,It is cool in the bedroom.,It is -44 degrees in the bedroom.
in the bedroom,-44,warm,It is warm in the bedroom.,It is -44 degrees in the bedroom.
in the bedroom,-44,hot,It is hot in the bedroom.,It is -44 degrees in the bedroom.
in the bedroom,-43,freezing,It is freezing in the bedroom.,It is -43 degrees in the bedroom.
in the bedroom,-43,cold,It is cold in the bedroom.,It is -43 degrees in the bedroom.
in the bedroom,-43,cool,It is cool in the bedroom.,It is -43 degrees in the bedroom.
in the bedroom,-43,warm,It is warm in the bedroom.,It is -43 degrees in the bedroom.
in the bedroom,-43,hot,It is hot in the bedroom.,It is -43 degrees in the bedroom.
in the bedroom,-42,freezing,It is freezing in the bedroom.,It is -42 degrees in the bedroom.
in the bedroom,-42,cold,It is cold in the bedroom.,It is -42 degrees in the bedroom.
in the bedroom,-42,cool,It is cool in the bedroom.,It is -42 degrees in the bedroom.
in the bedroom,-42,warm,It is warm in the bedroom.,It is -42 degrees in the bedroom.
in the bedroom,-42,hot,It is hot in the bedroom.,It is -42 degrees in the bedroom.
in the bedroom,-41,freezing,It is freezing in the bedroom.,It is -41 degrees in the bedroom.
in the bedroom,-41,cold,It is cold in the bedroom.,It is -41 degrees in the bedroom.
in the bedroom,-41,cool,It is cool in the bedroom.,It is -41 degrees in the bedroom.
in the bedroom,-41,warm,It is warm in the bedroom.,It is -41 degrees in the bedroom.
in the bedroom,-41,hot,It is hot in the bedroom.,It is -41 degrees in the bedroom.
in the bedroom,-40,freezing,It is freezing in the bedroom.,It is -40 degrees in the bedroom.
in the bedroom,-40,cold,It is cold in the bedroom.,It is -40 degrees in the bedroom.
in the bedroom,-40,cool,It is cool in the bedroom.,It is -40 degrees in the bedroom.
in the bedroom,-40,warm,It is warm in the bedroom.,It is -40 degrees in the bedroom.
in the bedroom,-40,hot,It is hot in the bedroom.,It is -40 degrees in the bedroom.
in the bedroom,-39,freezing,It is freezing in the bedroom.,It is -39 degrees in the bedroom.
in the bedroom,-39,cold,It is cold in the bedroom.,It is -39 degrees in the bedroom.
in the bedroom,-39,cool,It is cool in the bedroom.,It is -39 degrees in the bedroom.
in the bedroom,-39,warm,It is warm in the bedroom.,It is -39 degrees in the bedroom.
in the bedroom,-39,hot,It is hot in the bedroom.,It is -39 degrees in the bedroom.
in the bedroom,-38,freezing,It is freezing in the bedroom.,It is -38 degrees in the bedroom.
in the bedroom,-38,cold,It is cold in the bedroom.,It is -38 degrees in the bedroom.
in the bedroom,-38,cool,It is cool in the bedroom.,It is -38 degrees in the bedroom.
in the bedroom,-38,warm,It is warm in the bedroom.,It is -38 degrees in the bedroom.
in the bedroom,-38,hot,It is hot in the bedroom.,It is -38 degrees in the bedroom.
in the bedroom,-37,freezing,It is freezing in the bedroom.,It is -37 degrees in the bedroom.
in the bedroom,-37,cold,It is cold in the bedroom.,It is -37 degrees in the bedroom.
in the bedroom,-37,cool,It is cool in the bedroom.,It is -37 degrees in the bedroom.
in the bedroom,-37,warm,It is warm in the bedroom.,It is -37 degrees in the bedroom.
in the bedroom,-37,hot,It is hot in the bedroom.,It is -37 degrees in the bedroom.
in the bedroom,-36,freezing,It is freezing in the bedroom.,It is -36 degrees in the bedroom.
in the bedroom,-36,cold,It is cold in the bedroom.,It is -36 degrees in the bedroom.
in the bedroom,-36,cool,It is cool in the bedroom.,It is -36 degrees in the bedroom.
in the bedroom,-36,warm,It is warm in the bedroom.,It is -36 degrees in the bedroom.
in the bedroom,-36,hot,It is hot in the bedroom.,It is -36 degrees in the bedroom.
in the bedroom,-35,freezing,It is freezing in the bedroom.,It is -35 degrees in the bedroom.
in the bedroom,-35,cold,It is cold in the bedroom.,It is -35 degrees in the bedroom.
in the bedroom,-35,cool,It is cool in the bedroom.,It is -35 degrees in the bedroom.
in the bedroom,-35,warm,It is warm in the bedroom.,It is -35 degrees in the bedroom.
in the bedroom,-35,hot,It is hot in the bedroom.,It is -35 degrees in the bedroom.
in the bedroom,-34,freezing,It is freezing in the bedroom.,It is -34 degrees in the bedroom.
in the bedroom,-34,cold,It is cold in the bedroom.,It is -34 degrees in the bedroom.
in the bedroom,-34,cool,It is cool in the bedroom.,It is -34 degrees in the bedroom.
in the bedroom,-34,warm,It is warm in the bedroom.,It is -34 degrees in the bedroom.
in the bedroom,-34,hot,It is hot in the bedroom.,It is -34 degrees in the bedroom.
in the bedroom,-33,freezing,It is freezing in the bedroom.,It is -33 degrees in the bedroom.
in the bedroom,-33,cold,It is cold in the bedroom.,It is -33 degrees in the bedroom.
in the bedroom,-33,cool,It is cool in the bedroom.,It is -33 degrees in the bedroom.
in the bedroom,-33,warm,It is warm in the bedroom.,It is -33 degrees in the bedroom.
in the bedroom,-33,hot,It is hot in the bedroom.,It is -33 degrees in the bedroom.
in the bedroom,-32,freezing,It is freezing in the bedroom.,It is -32 degrees in the bedroom.
in the bedroom,-32,cold,It is cold in the bedroom.,It is -32 degrees in the bedroom.
in the bedroom,-32,cool,It is cool in the bedroom.,It is -32 degrees in the bedroom.
in the bedroom,-32,warm,It is warm in the bedroom.,It is -32 degrees in the bedroom.
in the bedroom,-32,hot,It is hot in the bedroom.,It is -32 degrees in the bedroom.
in the bedroom,-31,freezing,It is freezing in the bedroom.,It is -31 degrees in the bedroom.
in the bedroom,-31,cold,It is cold in the bedroom.,It is -31 degrees in the bedroom.
in the bedroom,-31,cool,It is cool in the bedroom.,It is -31 degrees in the bedroom.
in the bedroom,-31,warm,It is warm in the bedroom.,It is -31 degrees in the bedroom.
in the bedroom,-31,hot,It is hot in the bedroom.,It is -31 degrees in the bedroom.
in the bedroom,-30,freezing,It is freezing in the bedroom.,It is -30 degrees in the bedroom.
in the bedroom,-30,cold,It is cold in the bedroom.,It is -30 degrees in the bedroom.
in the bedroom,-30,cool,It is cool in the bedroom.,It is -30 degrees in the bedroom.
in the bedroom,-30,warm,It is warm in the bedroom.,It is -30 degrees in the bedroom.
in the bedroom,-30,hot,It is hot in the bedroom.,It is -30 degrees in the bedroom.
in the bedroom,-29,freezing,It is freezing in the bedroom.,It is -29 degrees in the bedroom.
in the bedroom,-29,cold,It is cold in the bedroom.,It is -29 degrees in the bedroom.
in the bedroom,-29,cool,It is cool in the bedroom.,It is -29 degrees in the bedroom.
in the bedroom,-29,warm,It is warm in the bedroom.,It is -29 degrees in the bedroom.
in the bedroom,-29,hot,It is hot in the bedroom.,It is -29 degrees in the bedroom.
in the bedroom,-28,freezing,It is freezing in the bedroom.,It is -28 degrees in the bedroom.
in the bedroom,-28,cold,It is cold in the bedroom.,It is -28 degrees in the bedroom.
in the bedroom,-28,cool,It is cool in the bedroom.,It is -28 degrees in the bedroom.
in the bedroom,-28,warm,It is warm in the bedroom.,It is -28 degrees in the bedroom.
in the bedroom,-28,hot,It is hot in the bedroom.,It is -28 degrees in the bedroom.
in the bedroom,-27,freezing,It is freezing in the bedroom.,It is -27 degrees in the bedroom.
in the bedroom,-27,cold,It is cold in the bedroom.,It is -27 degrees in the bedroom.
in the bedroom,-27,cool,It is cool in the bedroom.,It is -27 degrees in the bedroom.
in the bedroom,-27,warm,It is warm in the bedroom.,It is -27 degrees in the bedroom.
in the bedroom,-27,hot,It is hot in the bedroom.,It is -27 degrees in the bedroom.
in the bedroom,-26,freezing,It is freezing in the bedroom.,It is -26 degrees in the bedroom.
in the bedroom,-26,cold,It is cold in the bedroom.,It is -26 degrees in the bedroom.
in the bedroom,-26,cool,It is cool in the bedroom.,It is -26 degrees in the bedroom.
in the bedroom,-26,warm,It is warm in the bedroom.,It is -26 degrees in the bedroom.
in the bedroom,-26,hot,It is hot in the bedroom.,It is -26 degrees in the bedroom.
in the bedroom,-25,freezing,It is freezing in the bedroom.,It is -25 degrees in the bedroom.
in the bedroom,-25,cold,It is cold in the bedroom.,It is -25 degrees in the bedroom.
in the bedroom,-25,cool,It is cool in the bedroom.,It is -25 degrees in the bedroom.
in the bedroom,-25,warm,It is warm in the bedroom.,It is -25 degrees in the bedroom.
in the bedroom,-25,hot,It is hot in the bedroom.,It is -25 degrees in the bedroom.
in the bedroom,-24,freezing,It is freezing in the bedroom.,It is -24 degrees in the bedroom.
in the bedroom,-24,cold,It is cold in the bedroom.,It is -24 degrees in the bedroom.
in the bedroom,-24,cool,It is cool in the bedroom.,It is -24 degrees in the bedroom.
in the bedroom,-24,warm,It is warm in the bedroom.,It is -24 degrees in the bedroom.
in the bedroom,-24,hot,It is hot in the bedroom.,It is -24 degrees in the bedroom.
in the bedroom,-23,freezing,It is freezing in the bedroom.,It is -23 degrees in the bedroom.
in the bedroom,-23,cold,It is cold in the bedroom.,It is -23 degrees in the bedroom.
in the bedroom,-23,cool,It is cool in the bedroom.,It is -23 degrees in the bedroom.
in the bedroom,-23,warm,It is warm in the bedroom.,It is -23 degrees in the bedroom.
in the bedroom,-23,hot,It is hot in the bedroom.,It is -23 degrees in the bedroom.
in the bedroom,-22,freezing,It is freezing in the bedroom.,It is -22 degrees in the bedroom.
in the bedroom,-22,cold,It is cold in the bedroom.,It is -22 degrees in the bedroom.
in the bedroom,-22,cool,It is cool in the bedroom.,It is -22 degrees in the bedroom.
in the bedroom,-22,warm,It is warm in the bedroom.,It is -22 degrees in the bedroom.
in the bedroom,-22,hot,It is hot in the bedroom.,It is -22 degrees in the bedroom.
in the bedroom,-21,freezing,It is freezing in the bedroom.,It is -21 degrees in the bedroom.
in the bedroom,-21,cold,It is cold in the bedroom.,It is -21 degrees in the bedroom.
in the bedroom,-21,cool,It is cool in the bedroom.,It is -21 degrees in the bedroom.
in the bedroom,-21,warm,It is warm in the bedroom.,It is -21 degrees in the bedroom.
in the bedroom,-21,hot,It is hot in the bedroom.,It is -21 degrees in the bedroom.
in the bedroom,-20,freezing,It is freezing in the bedroom.,It is -20 degrees in the bedroom.
in the bedroom,-20,cold,It is cold in the bedroom.,It is -20 degrees in the bedroom.
in the bedroom,-20,cool,It is cool in the bedroom.,It is -20 degrees in the bedroom.
in the bedroom,-20,warm,It is warm in the bedroom.,It is -20 degrees in the bedroom.
in the bedroom,-20,hot,It is hot in the bedroom.,It is -20 degrees in the bedroom.
in the bedroom,-19,freezing,It is freezing in the bedroom.,It is -19 degrees in the bedroom.
in the bedroom,-19,cold,It is cold in the bedroom.,It is -19 degrees in the bedroom.
in the bedroom,-19,cool,It is cool in the bedroom.,It is -19 degrees in the bedroom.
in the bedroom,-19,warm,It is warm in the bedroom.,It is -19 degrees in the bedroom.
in the bedroom,-19,hot,It is hot in the bedroom.,It is -19 degrees in the bedroom.
in the bedroom,-18,freezing,It is freezing in the bedroom.,It is -18 degrees in the bedroom.
in the bedroom,-18,cold,It is cold in the bedroom.,It is -18 degrees in the bedroom.
in the bedroom,-18,cool,It is cool in the bedroom.,It is -18 degrees in the bedroom.
in the bedroom,-18,warm,It is warm in the bedroom.,It is -18 degrees in the bedroom.
in the bedroom,-18,hot,It is hot in the bedroom.,It is -18 degrees in the bedroom.
in the bedroom,-17,freezing,It is freezing in the bedroom.,It is -17 degrees in the bedroom.
in the bedroom,-17,cold,It is cold in the bedroom.,It is -17 degrees in the bedroom.
in the bedroom,-17,cool,It is cool in the bedroom.,It is -17 degrees in the bedroom.
in the bedroom,-17,warm,It is warm in the bedroom.,It is -17 degrees in the bedroom.
in the bedroom,-17,hot,It is hot in the bedroom.,It is -17 degrees in the bedroom.
in the bedroom,-16,freezing,It is freezing in the bedroom.,It is -16 degrees in the bedroom.
in the bedroom,-16,cold,It is cold in the bedroom.,It is -16 degrees in the bedroom.
in the bedroom,-16,cool,It is cool in the bedroom.,It is -16 degrees in the bedroom.
in the bedroom,-16,warm,It is warm in the bedroom.,It is -16 degrees in the bedroom.
in the bedroom,-16,hot,It is hot in the bedroom.,It is -16 degrees in the bedroom.
in the bedroom,-15,freezing,It is freezing in the bedroom.,It is -15 degrees in the bedroom.
in the bedroom,-15,cold,It is cold in the bedroom.,It is -15 degrees in the bedroom.
in the bedroom,-15,cool,It is cool in the bedroom.,It is -15 degrees in the bedroom.
in the bedroom,-15,warm,It is warm in the bedroom.,It is -15 degrees in the bedroom.
in the bedroom,-15,hot,It is hot in the bedroom.,It is -15 degrees in the bedroom.
in the bedroom,-14,freezing,It is freezing in the bedroom.,It is -14 degrees in the bedroom.
in the bedroom,-14,cold,It is cold in the bedroom.,It is -14 degrees in the bedroom.
in the bedroom,-14,cool,It is cool in the bedroom.,It is -14 degrees in the bedroom.
in the bedroom,-14,warm,It is warm in the bedroom.,It is -14 degrees in the bedroom.
