name,age,categories,premise,hypothesis,entailment,contradiction,neutral,model
Linda,7,young,Linda is young.,Linda is 7 years old.,0.001821816898882389,0.002462919568642974,0.9957152009010315,roberta-large-mnli
Linda,7,middle aged,Linda is middle aged.,Linda is 7 years old.,0.002241960959509015,0.9887874722480774,0.00897052139043808,roberta-large-mnli
Linda,7,old,Linda is old.,Linda is 7 years old.,0.007939165458083153,0.8603979349136353,0.13166292011737823,roberta-large-mnli
Linda,8,young,Linda is young.,Linda is 8 years old.,0.0025278052780777216,0.0056283543817698956,0.9918438792228699,roberta-large-mnli
Linda,8,middle aged,Linda is middle aged.,Linda is 8 years old.,0.000944346422329545,0.9960100650787354,0.0030456501990556717,roberta-large-mnli
Linda,8,old,Linda is old.,Linda is 8 years old.,0.009315505623817444,0.741034984588623,0.24964947998523712,roberta-large-mnli
Linda,9,young,Linda is young.,Linda is 9 years old.,0.0016717221587896347,0.00380500010214746,0.994523286819458,roberta-large-mnli
Linda,9,middle aged,Linda is middle aged.,Linda is 9 years old.,0.0017121145501732826,0.9921882152557373,0.0060997516848146915,roberta-large-mnli
Linda,9,old,Linda is old.,Linda is 9 years old.,0.009924517013132572,0.4507354199886322,0.539340078830719,roberta-large-mnli
Linda,10,young,Linda is young.,Linda is 10 years old.,0.001304674195125699,0.003709143027663231,0.9949861764907837,roberta-large-mnli
Linda,10,middle aged,Linda is middle aged.,Linda is 10 years old.,0.002055439865216613,0.9907220602035522,0.007222525309771299,roberta-large-mnli
Linda,10,old,Linda is old.,Linda is 10 years old.,0.005145862698554993,0.46674084663391113,0.5281133055686951,roberta-large-mnli
Linda,11,young,Linda is young.,Linda is 11 years old.,0.0013321299338713288,0.0036551551893353462,0.9950127005577087,roberta-large-mnli
Linda,11,middle aged,Linda is middle aged.,Linda is 11 years old.,0.004007210489362478,0.9707003235816956,0.0252924095839262,roberta-large-mnli
Linda,11,old,Linda is old.,Linda is 11 years old.,0.004920524079352617,0.29879456758499146,0.6962848901748657,roberta-large-mnli
Linda,12,young,Linda is young.,Linda is 12 years old.,0.0021133862901479006,0.004361300729215145,0.9935252666473389,roberta-large-mnli
Linda,12,middle aged,Linda is middle aged.,Linda is 12 years old.,0.0016998095670714974,0.9929952025413513,0.005304913502186537,roberta-large-mnli
Linda,12,old,Linda is old.,Linda is 12 years old.,0.01060516107827425,0.7533857226371765,0.23600906133651733,roberta-large-mnli
Linda,13,young,Linda is young.,Linda is 13 years old.,0.0023643318563699722,0.003946168348193169,0.9936895370483398,roberta-large-mnli
Linda,13,middle aged,Linda is middle aged.,Linda is 13 years old.,0.002785265911370516,0.9850148558616638,0.01219987403601408,roberta-large-mnli
Linda,13,old,Linda is old.,Linda is 13 years old.,0.008667943067848682,0.688056230545044,0.3032759130001068,roberta-large-mnli
Linda,14,young,Linda is young.,Linda is 14 years old.,0.002906535053625703,0.005254356190562248,0.9918391108512878,roberta-large-mnli
Linda,14,middle aged,Linda is middle aged.,Linda is 14 years old.,0.0009990790858864784,0.9959622025489807,0.0030387251172214746,roberta-large-mnli
Linda,14,old,Linda is old.,Linda is 14 years old.,0.010601074434816837,0.7927059531211853,0.19669300317764282,roberta-large-mnli
Linda,15,young,Linda is young.,Linda is 15 years old.,0.0018575825961306691,0.003561726538464427,0.9945806860923767,roberta-large-mnli
Linda,15,middle aged,Linda is middle aged.,Linda is 15 years old.,0.0029211619403213263,0.985836386680603,0.011242343112826347,roberta-large-mnli
Linda,15,old,Linda is old.,Linda is 15 years old.,0.007426601368933916,0.476166307926178,0.5164070725440979,roberta-large-mnli
Linda,16,young,Linda is young.,Linda is 16 years old.,0.0016327033517882228,0.0030985837802290916,0.9952686429023743,roberta-large-mnli
Linda,16,middle aged,Linda is middle aged.,Linda is 16 years old.,0.00242184498347342,0.9890905022621155,0.008487667888402939,roberta-large-mnli
Linda,16,old,Linda is old.,Linda is 16 years old.,0.00865946989506483,0.6683005690574646,0.3230398893356323,roberta-large-mnli
Linda,17,young,Linda is young.,Linda is 17 years old.,0.0017298919847235084,0.00248159421607852,0.9957885146141052,roberta-large-mnli
Linda,17,middle aged,Linda is middle aged.,Linda is 17 years old.,0.005758657585829496,0.9478787779808044,0.046362604945898056,roberta-large-mnli
Linda,17,old,Linda is old.,Linda is 17 years old.,0.007822814397513866,0.4324619472026825,0.5597152709960938,roberta-large-mnli
Linda,18,young,Linda is young.,Linda is 18 years old.,0.0034584910608828068,0.003506955923512578,0.9930346012115479,roberta-large-mnli
Linda,18,middle aged,Linda is middle aged.,Linda is 18 years old.,0.004235899541527033,0.9763221740722656,0.019441915675997734,roberta-large-mnli
Linda,18,old,Linda is old.,Linda is 18 years old.,0.00989170465618372,0.5531693696975708,0.4369388818740845,roberta-large-mnli
Linda,19,young,Linda is young.,Linda is 19 years old.,0.0020925765857100487,0.001933313556946814,0.9959741234779358,roberta-large-mnli
Linda,19,middle aged,Linda is middle aged.,Linda is 19 years old.,0.004205392673611641,0.9700638651847839,0.025730682536959648,roberta-large-mnli
Linda,19,old,Linda is old.,Linda is 19 years old.,0.008626292459666729,0.7692208290100098,0.22215284407138824,roberta-large-mnli
Linda,20,young,Linda is young.,Linda is 20 years old.,0.0030633043497800827,0.008540588431060314,0.988396167755127,roberta-large-mnli
Linda,20,middle aged,Linda is middle aged.,Linda is 20 years old.,0.016138548031449318,0.7168991565704346,0.2669622302055359,roberta-large-mnli
Linda,20,old,Linda is old.,Linda is 20 years old.,0.006790391635149717,0.5548254251480103,0.43838417530059814,roberta-large-mnli
Linda,21,young,Linda is young.,Linda is 21 years old.,0.005265099462121725,0.011217979714274406,0.9835169911384583,roberta-large-mnli
Linda,21,middle aged,Linda is middle aged.,Linda is 21 years old.,0.007797944825142622,0.9129398465156555,0.07926216721534729,roberta-large-mnli
Linda,21,old,Linda is old.,Linda is 21 years old.,0.008468270301818848,0.6832134127616882,0.30831828713417053,roberta-large-mnli
Linda,22,young,Linda is young.,Linda is 22 years old.,0.0023123195860534906,0.0032315601129084826,0.9944561123847961,roberta-large-mnli
Linda,22,middle aged,Linda is middle aged.,Linda is 22 years old.,0.007456677965819836,0.056075260043144226,0.9364680051803589,roberta-large-mnli
Linda,22,old,Linda is old.,Linda is 22 years old.,0.0070022582076489925,0.23072217404842377,0.7622755765914917,roberta-large-mnli
Linda,23,young,Linda is young.,Linda is 23 years old.,0.0029089106246829033,0.004393054638057947,0.9926980137825012,roberta-large-mnli
Linda,23,middle aged,Linda is middle aged.,Linda is 23 years old.,0.012300938367843628,0.006479861214756966,0.9812192320823669,roberta-large-mnli
Linda,23,old,Linda is old.,Linda is 23 years old.,0.006154111586511135,0.1399199515581131,0.8539259433746338,roberta-large-mnli
Linda,24,young,Linda is young.,Linda is 24 years old.,0.0038855532184243202,0.01867973990738392,0.9774347543716431,roberta-large-mnli
Linda,24,middle aged,Linda is middle aged.,Linda is 24 years old.,0.013699295930564404,0.007008689455688,0.979292094707489,roberta-large-mnli
Linda,24,old,Linda is old.,Linda is 24 years old.,0.0044890716671943665,0.05845515429973602,0.9370558261871338,roberta-large-mnli
Linda,25,young,Linda is young.,Linda is 25 years old.,0.004962998908013105,0.028011199086904526,0.9670257568359375,roberta-large-mnli
Linda,25,middle aged,Linda is middle aged.,Linda is 25 years old.,0.020576244220137596,0.015114919282495975,0.9643087983131409,roberta-large-mnli
Linda,25,old,Linda is old.,Linda is 25 years old.,0.004212132655084133,0.06164700165390968,0.9341408014297485,roberta-large-mnli
Linda,26,young,Linda is young.,Linda is 26 years old.,0.0048965266905725,0.04800276830792427,0.9471006989479065,roberta-large-mnli
Linda,26,middle aged,Linda is middle aged.,Linda is 26 years old.,0.01214188989251852,0.002689276821911335,0.9851688146591187,roberta-large-mnli
Linda,26,old,Linda is old.,Linda is 26 years old.,0.00247505446895957,0.006970408372581005,0.9905545115470886,roberta-large-mnli
Linda,27,young,Linda is young.,Linda is 27 years old.,0.004910826683044434,0.02462870068848133,0.9704604744911194,roberta-large-mnli
Linda,27,middle aged,Linda is middle aged.,Linda is 27 years old.,0.009624592959880829,0.002580891130492091,0.9877945184707642,roberta-large-mnli
Linda,27,old,Linda is old.,Linda is 27 years old.,0.0025108815170824528,0.008785621263086796,0.9887034296989441,roberta-large-mnli
Linda,28,young,Linda is young.,Linda is 28 years old.,0.013893126510083675,0.3419215977191925,0.6441853046417236,roberta-large-mnli
Linda,28,middle aged,Linda is middle aged.,Linda is 28 years old.,0.032399337738752365,0.009544678032398224,0.9580559730529785,roberta-large-mnli
Linda,28,old,Linda is old.,Linda is 28 years old.,0.004838478285819292,0.018388696014881134,0.9767728447914124,roberta-large-mnli
Linda,29,young,Linda is young.,Linda is 29 years old.,0.005084533244371414,0.05499132350087166,0.9399241805076599,roberta-large-mnli
Linda,29,middle aged,Linda is middle aged.,Linda is 29 years old.,0.008179071359336376,0.00383742549456656,0.9879834651947021,roberta-large-mnli
Linda,29,old,Linda is old.,Linda is 29 years old.,0.0022522620856761932,0.00702635757625103,0.9907213449478149,roberta-large-mnli
Linda,30,young,Linda is young.,Linda is 30 years old.,0.007093040272593498,0.903628945350647,0.08927804976701736,roberta-large-mnli
Linda,30,middle aged,Linda is middle aged.,Linda is 30 years old.,0.030998067930340767,0.002618723316118121,0.966383159160614,roberta-large-mnli
Linda,30,old,Linda is old.,Linda is 30 years old.,0.0016428165836259723,0.003876474453136325,0.9944807291030884,roberta-large-mnli
Linda,31,young,Linda is young.,Linda is 31 years old.,0.008875835686922073,0.9237043261528015,0.06741979718208313,roberta-large-mnli
Linda,31,middle aged,Linda is middle aged.,Linda is 31 years old.,0.021043775603175163,0.01145373098552227,0.9675024151802063,roberta-large-mnli
Linda,31,old,Linda is old.,Linda is 31 years old.,0.003154740436002612,0.0050576673820614815,0.9917876124382019,roberta-large-mnli
Linda,32,young,Linda is young.,Linda is 32 years old.,0.00659819645807147,0.8138498663902283,0.1795518547296524,roberta-large-mnli
Linda,32,middle aged,Linda is middle aged.,Linda is 32 years old.,0.009941056370735168,0.004396533593535423,0.9856624007225037,roberta-large-mnli
Linda,32,old,Linda is old.,Linda is 32 years old.,0.002056885976344347,0.0046160961501300335,0.9933270215988159,roberta-large-mnli
Linda,33,young,Linda is young.,Linda is 33 years old.,0.007409632205963135,0.9238178730010986,0.06877250969409943,roberta-large-mnli
Linda,33,middle aged,Linda is middle aged.,Linda is 33 years old.,0.011193291284143925,0.0022100843489170074,0.9865966439247131,roberta-large-mnli
Linda,33,old,Linda is old.,Linda is 33 years old.,0.0018870348576456308,0.0031827439088374376,0.9949302077293396,roberta-large-mnli
Linda,34,young,Linda is young.,Linda is 34 years old.,0.0071749016642570496,0.7070392370223999,0.2857859134674072,roberta-large-mnli
Linda,34,middle aged,Linda is middle aged.,Linda is 34 years old.,0.00748844351619482,0.0022403651382774115,0.9902712106704712,roberta-large-mnli
Linda,34,old,Linda is old.,Linda is 34 years old.,0.0018534143455326557,0.0024403261486440897,0.9957062602043152,roberta-large-mnli
Linda,35,young,Linda is young.,Linda is 35 years old.,0.007397146429866552,0.8754130601882935,0.11718980222940445,roberta-large-mnli
Linda,35,middle aged,Linda is middle aged.,Linda is 35 years old.,0.02429633028805256,0.00213123532012105,0.9735724925994873,roberta-large-mnli
Linda,35,old,Linda is old.,Linda is 35 years old.,0.0023094736970961094,0.002549786353483796,0.995140790939331,roberta-large-mnli
Linda,36,young,Linda is young.,Linda is 36 years old.,0.006479701492935419,0.7826566696166992,0.21086367964744568,roberta-large-mnli
Linda,36,middle aged,Linda is middle aged.,Linda is 36 years old.,0.01569529063999653,0.0015295884804800153,0.9827751517295837,roberta-large-mnli
Linda,36,old,Linda is old.,Linda is 36 years old.,0.002345042070373893,0.0017288397066295147,0.9959261417388916,roberta-large-mnli
Linda,37,young,Linda is young.,Linda is 37 years old.,0.00717646861448884,0.9509742856025696,0.04184923321008682,roberta-large-mnli
Linda,37,middle aged,Linda is middle aged.,Linda is 37 years old.,0.014484746381640434,0.001876546535640955,0.9836387634277344,roberta-large-mnli
Linda,37,old,Linda is old.,Linda is 37 years old.,0.002195524051785469,0.0019110793946310878,0.9958933591842651,roberta-large-mnli
Linda,38,young,Linda is young.,Linda is 38 years old.,0.005635108333081007,0.9817920327186584,0.012572881765663624,roberta-large-mnli
Linda,38,middle aged,Linda is middle aged.,Linda is 38 years old.,0.020721960812807083,0.003789623500779271,0.9754883646965027,roberta-large-mnli
Linda,38,old,Linda is old.,Linda is 38 years old.,0.002664978848770261,0.0022536017931997776,0.9950814247131348,roberta-large-mnli
Linda,39,young,Linda is young.,Linda is 39 years old.,0.006966797169297934,0.9393080472946167,0.05372514948248863,roberta-large-mnli
Linda,39,middle aged,Linda is middle aged.,Linda is 39 years old.,0.009394725784659386,0.002593555022031069,0.9880117177963257,roberta-large-mnli
Linda,39,old,Linda is old.,Linda is 39 years old.,0.00190178700722754,0.0016315396642312407,0.9964666366577148,roberta-large-mnli
Linda,40,young,Linda is young.,Linda is 40 years old.,0.005268235690891743,0.9729159474372864,0.021815836429595947,roberta-large-mnli
Linda,40,middle aged,Linda is middle aged.,Linda is 40 years old.,0.035438571125268936,0.0028585721738636494,0.9617028832435608,roberta-large-mnli
Linda,40,old,Linda is old.,Linda is 40 years old.,0.0015081730671226978,0.001497993478551507,0.9969937801361084,roberta-large-mnli
Linda,41,young,Linda is young.,Linda is 41 years old.,0.006113916635513306,0.9713220000267029,0.022564062848687172,roberta-large-mnli
Linda,41,middle aged,Linda is middle aged.,Linda is 41 years old.,0.010149332694709301,0.0018465063767507672,0.988004207611084,roberta-large-mnli
Linda,41,old,Linda is old.,Linda is 41 years old.,0.0015510162338614464,0.0016068258555606008,0.9968421459197998,roberta-large-mnli
Linda,42,young,Linda is young.,Linda is 42 years old.,0.007945399731397629,0.9313978552818298,0.06065675616264343,roberta-large-mnli
Linda,42,middle aged,Linda is middle aged.,Linda is 42 years old.,0.011411399580538273,0.002685957122594118,0.9859026670455933,roberta-large-mnli
Linda,42,old,Linda is old.,Linda is 42 years old.,0.001950722886249423,0.002312557538971305,0.9957367181777954,roberta-large-mnli
Linda,43,young,Linda is young.,Linda is 43 years old.,0.0072446558624506,0.9404277205467224,0.05232766270637512,roberta-large-mnli
Linda,43,middle aged,Linda is middle aged.,Linda is 43 years old.,0.014599492773413658,0.003012420842424035,0.9823880791664124,roberta-large-mnli
Linda,43,old,Linda is old.,Linda is 43 years old.,0.001697801286354661,0.002435342874377966,0.9958668947219849,roberta-large-mnli
Linda,44,young,Linda is young.,Linda is 44 years old.,0.007248254027217627,0.8978551626205444,0.094896599650383,roberta-large-mnli
Linda,44,middle aged,Linda is middle aged.,Linda is 44 years old.,0.006410030648112297,0.0025302127469331026,0.9910597205162048,roberta-large-mnli
Linda,44,old,Linda is old.,Linda is 44 years old.,0.001504712738096714,0.0018343657720834017,0.9966609477996826,roberta-large-mnli
Linda,45,young,Linda is young.,Linda is 45 years old.,0.006822060327976942,0.9448641538619995,0.04831378161907196,roberta-large-mnli
Linda,45,middle aged,Linda is middle aged.,Linda is 45 years old.,0.021817542612552643,0.003211104543879628,0.9749714136123657,roberta-large-mnli
Linda,45,old,Linda is old.,Linda is 45 years old.,0.001761911204084754,0.0018468579510226846,0.996391236782074,roberta-large-mnli
Linda,46,young,Linda is young.,Linda is 46 years old.,0.005886562634259462,0.9473017454147339,0.04681164771318436,roberta-large-mnli
Linda,46,middle aged,Linda is middle aged.,Linda is 46 years old.,0.006467955652624369,0.0021939221769571304,0.9913381338119507,roberta-large-mnli
Linda,46,old,Linda is old.,Linda is 46 years old.,0.001582231605425477,0.001517854048870504,0.9968999624252319,roberta-large-mnli
Linda,47,young,Linda is young.,Linda is 47 years old.,0.007284300867468119,0.9246785640716553,0.06803707778453827,roberta-large-mnli
Linda,47,middle aged,Linda is middle aged.,Linda is 47 years old.,0.006868355441838503,0.003131427802145481,0.9900001883506775,roberta-large-mnli
Linda,47,old,Linda is old.,Linda is 47 years old.,0.0017144972225651145,0.0017510660691186786,0.9965344667434692,roberta-large-mnli
Linda,48,young,Linda is young.,Linda is 48 years old.,0.007443481124937534,0.9450522661209106,0.0475042387843132,roberta-large-mnli
Linda,48,middle aged,Linda is middle aged.,Linda is 48 years old.,0.016131138429045677,0.003519272431731224,0.9803495407104492,roberta-large-mnli
Linda,48,old,Linda is old.,Linda is 48 years old.,0.0026410066056996584,0.002043607644736767,0.995315432548523,roberta-large-mnli
Linda,49,young,Linda is young.,Linda is 49 years old.,0.006998907774686813,0.9092492461204529,0.08375187963247299,roberta-large-mnli
Linda,49,middle aged,Linda is middle aged.,Linda is 49 years old.,0.01437343005090952,0.0214761383831501,0.9641504287719727,roberta-large-mnli
Linda,49,old,Linda is old.,Linda is 49 years old.,0.002412785543128848,0.002745324745774269,0.9948418736457825,roberta-large-mnli
Linda,50,young,Linda is young.,Linda is 50 years old.,0.004035604652017355,0.9856076240539551,0.010356825776398182,roberta-large-mnli
Linda,50,middle aged,Linda is middle aged.,Linda is 50 years old.,0.04295436665415764,0.01261525321751833,0.9444303512573242,roberta-large-mnli
Linda,50,old,Linda is old.,Linda is 50 years old.,0.0018944053445011377,0.002994911978021264,0.9951106905937195,roberta-large-mnli
Linda,51,young,Linda is young.,Linda is 51 years old.,0.005809955298900604,0.9680799245834351,0.026110153645277023,roberta-large-mnli
Linda,51,middle aged,Linda is middle aged.,Linda is 51 years old.,0.01716366410255432,0.01233614794909954,0.9705002307891846,roberta-large-mnli
Linda,51,old,Linda is old.,Linda is 51 years old.,0.0027545569464564323,0.0025308001786470413,0.9947146773338318,roberta-large-mnli
Linda,52,young,Linda is young.,Linda is 52 years old.,0.006531913764774799,0.9674625992774963,0.02600547857582569,roberta-large-mnli
Linda,52,middle aged,Linda is middle aged.,Linda is 52 years old.,0.02216736413538456,0.007252283859997988,0.9705803990364075,roberta-large-mnli
Linda,52,old,Linda is old.,Linda is 52 years old.,0.004087258130311966,0.002911071525886655,0.9930016398429871,roberta-large-mnli
Linda,53,young,Linda is young.,Linda is 53 years old.,0.007130462676286697,0.9623008966445923,0.030568677932024002,roberta-large-mnli
Linda,53,middle aged,Linda is middle aged.,Linda is 53 years old.,0.023283418267965317,0.0035494777839630842,0.9731671214103699,roberta-large-mnli
Linda,53,old,Linda is old.,Linda is 53 years old.,0.004117151256650686,0.0022261873818933964,0.9936566948890686,roberta-large-mnli
Linda,54,young,Linda is young.,Linda is 54 years old.,0.0070868078619241714,0.9455022811889648,0.04741083085536957,roberta-large-mnli
Linda,54,middle aged,Linda is middle aged.,Linda is 54 years old.,0.015881430357694626,0.003938012290745974,0.980180561542511,roberta-large-mnli
Linda,54,old,Linda is old.,Linda is 54 years old.,0.003922256175428629,0.0017371178837493062,0.9943406581878662,roberta-large-mnli
Linda,55,young,Linda is young.,Linda is 55 years old.,0.005391653627157211,0.9763611555099487,0.01824711263179779,roberta-large-mnli
Linda,55,middle aged,Linda is middle aged.,Linda is 55 years old.,0.02522454783320427,0.005030075088143349,0.969745397567749,roberta-large-mnli
Linda,55,old,Linda is old.,Linda is 55 years old.,0.0026175666134804487,0.0015895719407126307,0.9957928657531738,roberta-large-mnli
Linda,56,young,Linda is young.,Linda is 56 years old.,0.005570519715547562,0.9754541516304016,0.018975310027599335,roberta-large-mnli
Linda,56,middle aged,Linda is middle aged.,Linda is 56 years old.,0.019053766503930092,0.0059342882595956326,0.975011944770813,roberta-large-mnli
Linda,56,old,Linda is old.,Linda is 56 years old.,0.002949702087789774,0.001460996805690229,0.9955892562866211,roberta-large-mnli
Linda,57,young,Linda is young.,Linda is 57 years old.,0.006400597281754017,0.968898594379425,0.024700738489627838,roberta-large-mnli
Linda,57,middle aged,Linda is middle aged.,Linda is 57 years old.,0.010565212927758694,0.004013437312096357,0.985421359539032,roberta-large-mnli
Linda,57,old,Linda is old.,Linda is 57 years old.,0.002058639656752348,0.0013025938533246517,0.9966387748718262,roberta-large-mnli
Linda,58,young,Linda is young.,Linda is 58 years old.,0.0064453124068677425,0.9745330214500427,0.019021647050976753,roberta-large-mnli
Linda,58,middle aged,Linda is middle aged.,Linda is 58 years old.,0.014868824742734432,0.004058145917952061,0.9810730218887329,roberta-large-mnli
Linda,58,old,Linda is old.,Linda is 58 years old.,0.00250437343493104,0.0014709294773638248,0.9960247278213501,roberta-large-mnli
Linda,59,young,Linda is young.,Linda is 59 years old.,0.006014043465256691,0.969907283782959,0.024078579619526863,roberta-large-mnli
Linda,59,middle aged,Linda is middle aged.,Linda is 59 years old.,0.0065997811034321785,0.00405063247308135,0.9893496036529541,roberta-large-mnli
Linda,59,old,Linda is old.,Linda is 59 years old.,0.0019023119239136577,0.0013597375946119428,0.9967378973960876,roberta-large-mnli
Linda,60,young,Linda is young.,Linda is 60 years old.,0.002657719887793064,0.9913058876991272,0.006036374252289534,roberta-large-mnli
Linda,60,middle aged,Linda is middle aged.,Linda is 60 years old.,0.011652161367237568,0.0034735859371721745,0.9848741888999939,roberta-large-mnli
Linda,60,old,Linda is old.,Linda is 60 years old.,0.001477981684729457,0.0011486929142847657,0.9973733425140381,roberta-large-mnli
Linda,61,young,Linda is young.,Linda is 61 years old.,0.0026751470286399126,0.9919089674949646,0.005415827035903931,roberta-large-mnli
Linda,61,middle aged,Linda is middle aged.,Linda is 61 years old.,0.012938483618199825,0.007954681292176247,0.9791067838668823,roberta-large-mnli
Linda,61,old,Linda is old.,Linda is 61 years old.,0.0020823858212679625,0.00159490539226681,0.996322751045227,roberta-large-mnli
Linda,62,young,Linda is young.,Linda is 62 years old.,0.0030422103591263294,0.9905121922492981,0.006445713806897402,roberta-large-mnli
Linda,62,middle aged,Linda is middle aged.,Linda is 62 years old.,0.02544720657169819,0.021848099306225777,0.9527047276496887,roberta-large-mnli
Linda,62,old,Linda is old.,Linda is 62 years old.,0.002004168229177594,0.0016814975533634424,0.9963143467903137,roberta-large-mnli
Linda,63,young,Linda is young.,Linda is 63 years old.,0.0032320055179297924,0.9906474947929382,0.0061204577796161175,roberta-large-mnli
Linda,63,middle aged,Linda is middle aged.,Linda is 63 years old.,0.01614127866923809,0.007836391218006611,0.9760223031044006,roberta-large-mnli
Linda,63,old,Linda is old.,Linda is 63 years old.,0.0018880640855059028,0.0014877354260534048,0.996624231338501,roberta-large-mnli
Linda,64,young,Linda is young.,Linda is 64 years old.,0.0025762240402400494,0.9915321469306946,0.0058917091228067875,roberta-large-mnli
Linda,64,middle aged,Linda is middle aged.,Linda is 64 years old.,0.007814625278115273,0.016019286587834358,0.9761660695075989,roberta-large-mnli
Linda,64,old,Linda is old.,Linda is 64 years old.,0.001551500172354281,0.0012997551821172237,0.9971488118171692,roberta-large-mnli
Linda,65,young,Linda is young.,Linda is 65 years old.,0.002109803957864642,0.9931715726852417,0.00471867760643363,roberta-large-mnli
Linda,65,middle aged,Linda is middle aged.,Linda is 65 years old.,0.011118903756141663,0.0450519397854805,0.9438291192054749,roberta-large-mnli
Linda,65,old,Linda is old.,Linda is 65 years old.,0.0017524833092465997,0.0015777103835716844,0.9966698288917542,roberta-large-mnli
Linda,66,young,Linda is young.,Linda is 66 years old.,0.0020638681016862392,0.9928879141807556,0.005048268940299749,roberta-large-mnli
Linda,66,middle aged,Linda is middle aged.,Linda is 66 years old.,0.014428459107875824,0.0246098842471838,0.960961639881134,roberta-large-mnli
Linda,66,old,Linda is old.,Linda is 66 years old.,0.0020487920846790075,0.0015746933640912175,0.9963764548301697,roberta-large-mnli
Linda,67,young,Linda is young.,Linda is 67 years old.,0.00393607746809721,0.9844394326210022,0.011624546721577644,roberta-large-mnli
Linda,67,middle aged,Linda is middle aged.,Linda is 67 years old.,0.006737322546541691,0.003978723660111427,0.9892839789390564,roberta-large-mnli
Linda,67,old,Linda is old.,Linda is 67 years old.,0.0021268841810524464,0.0015219940105453134,0.9963511228561401,roberta-large-mnli
Linda,68,young,Linda is young.,Linda is 68 years old.,0.0035491096787154675,0.9891534447669983,0.007297404110431671,roberta-large-mnli
Linda,68,middle aged,Linda is middle aged.,Linda is 68 years old.,0.014347320422530174,0.016005096957087517,0.9696475267410278,roberta-large-mnli
Linda,68,old,Linda is old.,Linda is 68 years old.,0.002824432449415326,0.001678710919804871,0.9954968690872192,roberta-large-mnli
Linda,69,young,Linda is young.,Linda is 69 years old.,0.005581778474152088,0.9690519571304321,0.025366216897964478,roberta-large-mnli
Linda,69,middle aged,Linda is middle aged.,Linda is 69 years old.,0.009485382586717606,0.012263940647244453,0.9782506823539734,roberta-large-mnli
Linda,69,old,Linda is old.,Linda is 69 years old.,0.0034834325779229403,0.0016051986021921039,0.9949113726615906,roberta-large-mnli
Linda,70,young,Linda is young.,Linda is 70 years old.,0.001915718661621213,0.9941239953041077,0.003960275091230869,roberta-large-mnli
Linda,70,middle aged,Linda is middle aged.,Linda is 70 years old.,0.008900686167180538,0.02399587444961071,0.9671034812927246,roberta-large-mnli
Linda,70,old,Linda is old.,Linda is 70 years old.,0.0018445380264893174,0.0014020648086443543,0.9967533946037292,roberta-large-mnli
Linda,71,young,Linda is young.,Linda is 71 years old.,0.0035828487016260624,0.9879859089851379,0.00843123346567154,roberta-large-mnli
Linda,71,middle aged,Linda is middle aged.,Linda is 71 years old.,0.011933409608900547,0.027937445789575577,0.9601291418075562,roberta-large-mnli
Linda,71,old,Linda is old.,Linda is 71 years old.,0.0026883292011916637,0.0021258534397929907,0.9951857924461365,roberta-large-mnli
Linda,72,young,Linda is young.,Linda is 72 years old.,0.0028432144317775965,0.9904657602310181,0.006691040005534887,roberta-large-mnli
Linda,72,middle aged,Linda is middle aged.,Linda is 72 years old.,0.009370128624141216,0.005693473853170872,0.9849364161491394,roberta-large-mnli
Linda,72,old,Linda is old.,Linda is 72 years old.,0.0028451508842408657,0.002052769996225834,0.995102047920227,roberta-large-mnli
Linda,73,young,Linda is young.,Linda is 73 years old.,0.0029010027647018433,0.990535318851471,0.0065636769868433475,roberta-large-mnli
Linda,73,middle aged,Linda is middle aged.,Linda is 73 years old.,0.005577465519309044,0.003209116868674755,0.9912133812904358,roberta-large-mnli
Linda,73,old,Linda is old.,Linda is 73 years old.,0.0021406279411166906,0.0015993346460163593,0.9962600469589233,roberta-large-mnli
Linda,74,young,Linda is young.,Linda is 74 years old.,0.0031220128294080496,0.9877948760986328,0.009083124808967113,roberta-large-mnli
Linda,74,middle aged,Linda is middle aged.,Linda is 74 years old.,0.007222205866128206,0.013304207473993301,0.9794736504554749,roberta-large-mnli
Linda,74,old,Linda is old.,Linda is 74 years old.,0.002098018303513527,0.001397483516484499,0.996504545211792,roberta-large-mnli
Linda,75,young,Linda is young.,Linda is 75 years old.,0.0033174697309732437,0.9870638847351074,0.009618634358048439,roberta-large-mnli
Linda,75,middle aged,Linda is middle aged.,Linda is 75 years old.,0.011630267836153507,0.03219525143504143,0.9561744928359985,roberta-large-mnli
Linda,75,old,Linda is old.,Linda is 75 years old.,0.002345265354961157,0.0016890040133148432,0.9959657192230225,roberta-large-mnli
Linda,76,young,Linda is young.,Linda is 76 years old.,0.0025173441972583532,0.9913734793663025,0.0061090728268027306,roberta-large-mnli
Linda,76,middle aged,Linda is middle aged.,Linda is 76 years old.,0.02402920462191105,0.13104701042175293,0.8449237942695618,roberta-large-mnli
Linda,76,old,Linda is old.,Linda is 76 years old.,0.002306995913386345,0.001263108104467392,0.9964298605918884,roberta-large-mnli
Linda,77,young,Linda is young.,Linda is 77 years old.,0.002259808359667659,0.9924148917198181,0.005325216334313154,roberta-large-mnli
Linda,77,middle aged,Linda is middle aged.,Linda is 77 years old.,0.011292709968984127,0.025832559913396835,0.962874710559845,roberta-large-mnli
Linda,77,old,Linda is old.,Linda is 77 years old.,0.0018566675717011094,0.001150614582002163,0.9969927072525024,roberta-large-mnli
