name,feet,inches,categories,premise,hypothesis,entailment,contradiction,neutral,model
Lisa,6,6,tall,Lisa's height is 6 feet 6 inches.,Lisa is tall.,0.9559752345085144,0.0014663722831755877,0.04255842790007591,roberta-large-mnli
Lisa,6,6,short,Lisa's height is 6 feet 6 inches.,Lisa is short.,0.0783204659819603,0.7912738919258118,0.13040569424629211,roberta-large-mnli
Lisa,6,7,tall,Lisa's height is 6 feet 7 inches.,Lisa is tall.,0.9573606848716736,0.0011963379802182317,0.04144292697310448,roberta-large-mnli
Lisa,6,7,short,Lisa's height is 6 feet 7 inches.,Lisa is short.,0.05626625195145607,0.8335618376731873,0.11017195880413055,roberta-large-mnli
Lisa,6,8,tall,Lisa's height is 6 feet 8 inches.,Lisa is tall.,0.9588879942893982,0.0011602112790569663,0.039951834827661514,roberta-large-mnli
Lisa,6,8,short,Lisa's height is 6 feet 8 inches.,Lisa is short.,0.04307809844613075,0.869125247001648,0.08779674768447876,roberta-large-mnli
Lisa,6,9,tall,Lisa's height is 6 feet 9 inches.,Lisa is tall.,0.9585356116294861,0.001138580497354269,0.0403258353471756,roberta-large-mnli
Lisa,6,9,short,Lisa's height is 6 feet 9 inches.,Lisa is short.,0.03332898020744324,0.8916593194007874,0.07501170039176941,roberta-large-mnli
Lisa,6,10,tall,Lisa's height is 6 feet 10 inches.,Lisa is tall.,0.9574659466743469,0.0011887880973517895,0.0413452684879303,roberta-large-mnli
Lisa,6,10,short,Lisa's height is 6 feet 10 inches.,Lisa is short.,0.041197098791599274,0.8826996088027954,0.07610320299863815,roberta-large-mnli
Lisa,6,11,tall,Lisa's height is 6 feet 11 inches.,Lisa is tall.,0.95451420545578,0.0011975748930126429,0.044288184493780136,roberta-large-mnli
Lisa,6,11,short,Lisa's height is 6 feet 11 inches.,Lisa is short.,0.04302971810102463,0.8677259683609009,0.0892443135380745,roberta-large-mnli
Lisa,7,1,tall,Lisa's height is 7 feet 1 inches.,Lisa is tall.,0.9481741786003113,0.0016738742124289274,0.05015188828110695,roberta-large-mnli
Lisa,7,1,short,Lisa's height is 7 feet 1 inches.,Lisa is short.,0.18508413434028625,0.5498257279396057,0.26509013772010803,roberta-large-mnli
Lisa,7,2,tall,Lisa's height is 7 feet 2 inches.,Lisa is tall.,0.9505200982093811,0.001453649951145053,0.048026230186223984,roberta-large-mnli
Lisa,7,2,short,Lisa's height is 7 feet 2 inches.,Lisa is short.,0.1152200996875763,0.6856953501701355,0.1990845501422882,roberta-large-mnli
Lisa,7,3,tall,Lisa's height is 7 feet 3 inches.,Lisa is tall.,0.9513789415359497,0.0014097692910581827,0.04721136391162872,roberta-large-mnli
Lisa,7,3,short,Lisa's height is 7 feet 3 inches.,Lisa is short.,0.11550579965114594,0.6955170631408691,0.18897703289985657,roberta-large-mnli
Lisa,7,4,tall,Lisa's height is 7 feet 4 inches.,Lisa is tall.,0.951755702495575,0.0013820935273543,0.04686214402318001,roberta-large-mnli
Lisa,7,4,short,Lisa's height is 7 feet 4 inches.,Lisa is short.,0.1175791546702385,0.6907545924186707,0.19166626036167145,roberta-large-mnli
Lisa,7,5,tall,Lisa's height is 7 feet 5 inches.,Lisa is tall.,0.9508941173553467,0.001524236984550953,0.047581613063812256,roberta-large-mnli
Lisa,7,5,short,Lisa's height is 7 feet 5 inches.,Lisa is short.,0.11769704520702362,0.6966300010681152,0.18567302823066711,roberta-large-mnli
Lisa,7,6,tall,Lisa's height is 7 feet 6 inches.,Lisa is tall.,0.9531702399253845,0.0014261158648878336,0.045403677970170975,roberta-large-mnli
Lisa,7,6,short,Lisa's height is 7 feet 6 inches.,Lisa is short.,0.07939866185188293,0.7831778526306152,0.13742344081401825,roberta-large-mnli
Lisa,7,7,tall,Lisa's height is 7 feet 7 inches.,Lisa is tall.,0.9480807185173035,0.0017204128671437502,0.05019887909293175,roberta-large-mnli
Lisa,7,7,short,Lisa's height is 7 feet 7 inches.,Lisa is short.,0.19028614461421967,0.5346383452415466,0.2750755250453949,roberta-large-mnli
Lisa,7,8,tall,Lisa's height is 7 feet 8 inches.,Lisa is tall.,0.9507150650024414,0.0015929491491988301,0.04769196733832359,roberta-large-mnli
Lisa,7,8,short,Lisa's height is 7 feet 8 inches.,Lisa is short.,0.1703653186559677,0.5726521015167236,0.25698259472846985,roberta-large-mnli
Lisa,7,9,tall,Lisa's height is 7 feet 9 inches.,Lisa is tall.,0.9513461589813232,0.0013909192057326436,0.04726291447877884,roberta-large-mnli
Lisa,7,9,short,Lisa's height is 7 feet 9 inches.,Lisa is short.,0.13343052566051483,0.6455212831497192,0.22104817628860474,roberta-large-mnli
Lisa,7,10,tall,Lisa's height is 7 feet 10 inches.,Lisa is tall.,0.9493498206138611,0.0015160203911364079,0.049134157598018646,roberta-large-mnli
Lisa,7,10,short,Lisa's height is 7 feet 10 inches.,Lisa is short.,0.15863364934921265,0.6135187745094299,0.22784757614135742,roberta-large-mnli
Lisa,7,11,tall,Lisa's height is 7 feet 11 inches.,Lisa is tall.,0.9487263560295105,0.0014659441076219082,0.04980769380927086,roberta-large-mnli
Lisa,7,11,short,Lisa's height is 7 feet 11 inches.,Lisa is short.,0.13573485612869263,0.6499534249305725,0.21431168913841248,roberta-large-mnli
Lisa,8,1,tall,Lisa's height is 8 feet 1 inches.,Lisa is tall.,0.9444751143455505,0.0023580549750477076,0.05316682904958725,roberta-large-mnli
Lisa,8,1,short,Lisa's height is 8 feet 1 inches.,Lisa is short.,0.25051116943359375,0.4329099953174591,0.31657886505126953,roberta-large-mnli
Lisa,8,2,tall,Lisa's height is 8 feet 2 inches.,Lisa is tall.,0.9482170343399048,0.0019093967275694013,0.049873583018779755,roberta-large-mnli
Lisa,8,2,short,Lisa's height is 8 feet 2 inches.,Lisa is short.,0.15978437662124634,0.5992836952209473,0.2409319430589676,roberta-large-mnli
Lisa,8,3,tall,Lisa's height is 8 feet 3 inches.,Lisa is tall.,0.9497776627540588,0.0018184444634243846,0.04840392619371414,roberta-large-mnli
Lisa,8,3,short,Lisa's height is 8 feet 3 inches.,Lisa is short.,0.13396978378295898,0.6646796464920044,0.20135052502155304,roberta-large-mnli
Lisa,8,4,tall,Lisa's height is 8 feet 4 inches.,Lisa is tall.,0.951074481010437,0.001691018813289702,0.047234516590833664,roberta-large-mnli
Lisa,8,4,short,Lisa's height is 8 feet 4 inches.,Lisa is short.,0.12548449635505676,0.6818311214447021,0.1926843374967575,roberta-large-mnli
Lisa,8,5,tall,Lisa's height is 8 feet 5 inches.,Lisa is tall.,0.9557855725288391,0.0014006674755364656,0.042813800275325775,roberta-large-mnli
Lisa,8,5,short,Lisa's height is 8 feet 5 inches.,Lisa is short.,0.04820235073566437,0.8600748181343079,0.09172283858060837,roberta-large-mnli
Lisa,8,6,tall,Lisa's height is 8 feet 6 inches.,Lisa is tall.,0.9570534825325012,0.001386379823088646,0.04156014323234558,roberta-large-mnli
Lisa,8,6,short,Lisa's height is 8 feet 6 inches.,Lisa is short.,0.043796759098768234,0.8715616464614868,0.08464165031909943,roberta-large-mnli
Lisa,8,7,tall,Lisa's height is 8 feet 7 inches.,Lisa is tall.,0.9531245231628418,0.0015372529160231352,0.04533816874027252,roberta-large-mnli
Lisa,8,7,short,Lisa's height is 8 feet 7 inches.,Lisa is short.,0.08190300315618515,0.7777035236358643,0.14039352536201477,roberta-large-mnli
Lisa,8,8,tall,Lisa's height is 8 feet 8 inches.,Lisa is tall.,0.949463427066803,0.001996037783101201,0.048540566116571426,roberta-large-mnli
Lisa,8,8,short,Lisa's height is 8 feet 8 inches.,Lisa is short.,0.17642436921596527,0.5816245675086975,0.2419511377811432,roberta-large-mnli
Lisa,8,9,tall,Lisa's height is 8 feet 9 inches.,Lisa is tall.,0.9473512768745422,0.0019732401706278324,0.05067547410726547,roberta-large-mnli
Lisa,8,9,short,Lisa's height is 8 feet 9 inches.,Lisa is short.,0.19993840157985687,0.5056629776954651,0.29439863562583923,roberta-large-mnli
Lisa,8,10,tall,Lisa's height is 8 feet 10 inches.,Lisa is tall.,0.9465916156768799,0.0019553934689611197,0.05145292729139328,roberta-large-mnli
Lisa,8,10,short,Lisa's height is 8 feet 10 inches.,Lisa is short.,0.1981465220451355,0.5349646210670471,0.266888827085495,roberta-large-mnli
Lisa,8,11,tall,Lisa's height is 8 feet 11 inches.,Lisa is tall.,0.9445399045944214,0.0019443179480731487,0.0535157173871994,roberta-large-mnli
Lisa,8,11,short,Lisa's height is 8 feet 11 inches.,Lisa is short.,0.22871199250221252,0.46158379316329956,0.30970415472984314,roberta-large-mnli
Margaret,2,1,tall,Margaret's height is 2 feet 1 inches.,Margaret is tall.,0.36727026104927063,0.5429794788360596,0.08975023031234741,roberta-large-mnli
Margaret,2,1,short,Margaret's height is 2 feet 1 inches.,Margaret is short.,0.6158605217933655,0.047607939690351486,0.33653146028518677,roberta-large-mnli
Margaret,2,2,tall,Margaret's height is 2 feet 2 inches.,Margaret is tall.,0.46949175000190735,0.42652517557144165,0.10398303717374802,roberta-large-mnli
Margaret,2,2,short,Margaret's height is 2 feet 2 inches.,Margaret is short.,0.6015799641609192,0.051873479038476944,0.34654656052589417,roberta-large-mnli
Margaret,2,3,tall,Margaret's height is 2 feet 3 inches.,Margaret is tall.,0.41178300976753235,0.49197185039520264,0.09624515473842621,roberta-large-mnli
Margaret,2,3,short,Margaret's height is 2 feet 3 inches.,Margaret is short.,0.6126419901847839,0.042620301246643066,0.3447376787662506,roberta-large-mnli
Margaret,2,4,tall,Margaret's height is 2 feet 4 inches.,Margaret is tall.,0.3929009437561035,0.5143676400184631,0.09273146837949753,roberta-large-mnli
Margaret,2,4,short,Margaret's height is 2 feet 4 inches.,Margaret is short.,0.634353756904602,0.03297824785113335,0.3326679468154907,roberta-large-mnli
Margaret,2,5,tall,Margaret's height is 2 feet 5 inches.,Margaret is tall.,0.45857611298561096,0.4402938783168793,0.10112997144460678,roberta-large-mnli
Margaret,2,5,short,Margaret's height is 2 feet 5 inches.,Margaret is short.,0.6353561282157898,0.035529546439647675,0.32911428809165955,roberta-large-mnli
Margaret,2,6,tall,Margaret's height is 2 feet 6 inches.,Margaret is tall.,0.5396441221237183,0.3495982587337494,0.11075759679079056,roberta-large-mnli
Margaret,2,6,short,Margaret's height is 2 feet 6 inches.,Margaret is short.,0.6134166121482849,0.04420538246631622,0.34237805008888245,roberta-large-mnli
Margaret,2,7,tall,Margaret's height is 2 feet 7 inches.,Margaret is tall.,0.6139339208602905,0.2668950855731964,0.11917099356651306,roberta-large-mnli
Margaret,2,7,short,Margaret's height is 2 feet 7 inches.,Margaret is short.,0.5905616879463196,0.05365653336048126,0.35578179359436035,roberta-large-mnli
Margaret,2,8,tall,Margaret's height is 2 feet 8 inches.,Margaret is tall.,0.5728297233581543,0.31235846877098083,0.11481186747550964,roberta-large-mnli
Margaret,2,8,short,Margaret's height is 2 feet 8 inches.,Margaret is short.,0.6062377691268921,0.04605969786643982,0.3477025628089905,roberta-large-mnli
Margaret,2,9,tall,Margaret's height is 2 feet 9 inches.,Margaret is tall.,0.5766556859016418,0.30475515127182007,0.11858917772769928,roberta-large-mnli
Margaret,2,9,short,Margaret's height is 2 feet 9 inches.,Margaret is short.,0.5938610434532166,0.04498469457030296,0.3611542880535126,roberta-large-mnli
Margaret,2,10,tall,Margaret's height is 2 feet 10 inches.,Margaret is tall.,0.48268812894821167,0.41359761357307434,0.10371432453393936,roberta-large-mnli
Margaret,2,10,short,Margaret's height is 2 feet 10 inches.,Margaret is short.,0.6447619795799255,0.03434290736913681,0.32089507579803467,roberta-large-mnli
Margaret,2,11,tall,Margaret's height is 2 feet 11 inches.,Margaret is tall.,0.6235600709915161,0.24665477871894836,0.12978510558605194,roberta-large-mnli
Margaret,2,11,short,Margaret's height is 2 feet 11 inches.,Margaret is short.,0.5951595902442932,0.04411430284380913,0.36072611808776855,roberta-large-mnli
Margaret,3,1,tall,Margaret's height is 3 feet 1 inches.,Margaret is tall.,0.5238761901855469,0.3650936782360077,0.11103017628192902,roberta-large-mnli
Margaret,3,1,short,Margaret's height is 3 feet 1 inches.,Margaret is short.,0.5456831455230713,0.0906653180718422,0.3636515736579895,roberta-large-mnli
Margaret,3,2,tall,Margaret's height is 3 feet 2 inches.,Margaret is tall.,0.6280027031898499,0.2535403072834015,0.11845697462558746,roberta-large-mnli
Margaret,3,2,short,Margaret's height is 3 feet 2 inches.,Margaret is short.,0.476774126291275,0.14753207564353943,0.37569379806518555,roberta-large-mnli
Margaret,3,3,tall,Margaret's height is 3 feet 3 inches.,Margaret is tall.,0.4609077274799347,0.4387730360031128,0.10031929612159729,roberta-large-mnli
Margaret,3,3,short,Margaret's height is 3 feet 3 inches.,Margaret is short.,0.5975183844566345,0.052420474588871,0.35006117820739746,roberta-large-mnli
Margaret,3,4,tall,Margaret's height is 3 feet 4 inches.,Margaret is tall.,0.46673673391342163,0.4297569990158081,0.10350620001554489,roberta-large-mnli
Margaret,3,4,short,Margaret's height is 3 feet 4 inches.,Margaret is short.,0.58287113904953,0.054489899426698685,0.362638920545578,roberta-large-mnli
Margaret,3,5,tall,Margaret's height is 3 feet 5 inches.,Margaret is tall.,0.4391692280769348,0.4669625163078308,0.09386824816465378,roberta-large-mnli
Margaret,3,5,short,Margaret's height is 3 feet 5 inches.,Margaret is short.,0.6117280125617981,0.046312473714351654,0.3419594466686249,roberta-large-mnli
Margaret,3,6,tall,Margaret's height is 3 feet 6 inches.,Margaret is tall.,0.49602746963500977,0.4045683741569519,0.0994042456150055,roberta-large-mnli
Margaret,3,6,short,Margaret's height is 3 feet 6 inches.,Margaret is short.,0.6107437610626221,0.045635078102350235,0.3436211347579956,roberta-large-mnli
Margaret,3,7,tall,Margaret's height is 3 feet 7 inches.,Margaret is tall.,0.5689183473587036,0.32214227318763733,0.10893934965133667,roberta-large-mnli
Margaret,3,7,short,Margaret's height is 3 feet 7 inches.,Margaret is short.,0.5898223519325256,0.05433272942900658,0.3558449447154999,roberta-large-mnli
Margaret,3,8,tall,Margaret's height is 3 feet 8 inches.,Margaret is tall.,0.48632556200027466,0.4155624210834503,0.09811198711395264,roberta-large-mnli
Margaret,3,8,short,Margaret's height is 3 feet 8 inches.,Margaret is short.,0.6183100342750549,0.041275836527347565,0.3404141068458557,roberta-large-mnli
Margaret,3,9,tall,Margaret's height is 3 feet 9 inches.,Margaret is tall.,0.5014113187789917,0.3944879472255707,0.10410075634717941,roberta-large-mnli
Margaret,3,9,short,Margaret's height is 3 feet 9 inches.,Margaret is short.,0.6009174585342407,0.04254599288105965,0.35653650760650635,roberta-large-mnli
Margaret,3,10,tall,Margaret's height is 3 feet 10 inches.,Margaret is tall.,0.36272215843200684,0.5551669597625732,0.08211089670658112,roberta-large-mnli
Margaret,3,10,short,Margaret's height is 3 feet 10 inches.,Margaret is short.,0.6550256609916687,0.031163930892944336,0.31381040811538696,roberta-large-mnli
Margaret,3,11,tall,Margaret's height is 3 feet 11 inches.,Margaret is tall.,0.5098585486412048,0.3778914213180542,0.11225003004074097,roberta-large-mnli
Margaret,3,11,short,Margaret's height is 3 feet 11 inches.,Margaret is short.,0.6000711917877197,0.041775863617658615,0.3581528663635254,roberta-large-mnli
Margaret,4,1,tall,Margaret's height is 4 feet 1 inches.,Margaret is tall.,0.5700865983963013,0.3172587454319,0.1126546710729599,roberta-large-mnli
Margaret,4,1,short,Margaret's height is 4 feet 1 inches.,Margaret is short.,0.5452814102172852,0.09422003477811813,0.3604985475540161,roberta-large-mnli
Margaret,4,2,tall,Margaret's height is 4 feet 2 inches.,Margaret is tall.,0.5387974977493286,0.3540382385253906,0.10716424137353897,roberta-large-mnli
Margaret,4,2,short,Margaret's height is 4 feet 2 inches.,Margaret is short.,0.5442808866500854,0.0902525782585144,0.36546650528907776,roberta-large-mnli
Margaret,4,3,tall,Margaret's height is 4 feet 3 inches.,Margaret is tall.,0.5911598801612854,0.29654982686042786,0.11229032278060913,roberta-large-mnli
Margaret,4,3,short,Margaret's height is 4 feet 3 inches.,Margaret is short.,0.5287778377532959,0.10366103053092957,0.36756113171577454,roberta-large-mnli
Margaret,4,4,tall,Margaret's height is 4 feet 4 inches.,Margaret is tall.,0.6305423974990845,0.25709444284439087,0.11236318200826645,roberta-large-mnli
Margaret,4,4,short,Margaret's height is 4 feet 4 inches.,Margaret is short.,0.5754915475845337,0.07184866815805435,0.35265982151031494,roberta-large-mnli
Margaret,4,5,tall,Margaret's height is 4 feet 5 inches.,Margaret is tall.,0.6552653312683105,0.2291315644979477,0.11560308933258057,roberta-large-mnli
Margaret,4,5,short,Margaret's height is 4 feet 5 inches.,Margaret is short.,0.5591681599617004,0.08172865211963654,0.3591032028198242,roberta-large-mnli
Margaret,4,6,tall,Margaret's height is 4 feet 6 inches.,Margaret is tall.,0.6179929971694946,0.27341458201408386,0.10859248787164688,roberta-large-mnli
Margaret,4,6,short,Margaret's height is 4 feet 6 inches.,Margaret is short.,0.5877023339271545,0.06311167776584625,0.3491859436035156,roberta-large-mnli
Margaret,4,7,tall,Margaret's height is 4 feet 7 inches.,Margaret is tall.,0.6587395668029785,0.22818802297115326,0.11307243257761002,roberta-large-mnli
Margaret,4,7,short,Margaret's height is 4 feet 7 inches.,Margaret is short.,0.5727381110191345,0.07073383033275604,0.35652807354927063,roberta-large-mnli
Margaret,4,8,tall,Margaret's height is 4 feet 8 inches.,Margaret is tall.,0.6286979913711548,0.2607848644256592,0.11051711440086365,roberta-large-mnli
Margaret,4,8,short,Margaret's height is 4 feet 8 inches.,Margaret is short.,0.5953707098960876,0.05809949338436127,0.3465297818183899,roberta-large-mnli
Margaret,4,9,tall,Margaret's height is 4 feet 9 inches.,Margaret is tall.,0.623242199420929,0.26348888874053955,0.11326897144317627,roberta-large-mnli
Margaret,4,9,short,Margaret's height is 4 feet 9 inches.,Margaret is short.,0.5813705921173096,0.05812514200806618,0.3605042099952698,roberta-large-mnli
Margaret,4,10,tall,Margaret's height is 4 feet 10 inches.,Margaret is tall.,0.522680938243866,0.37612754106521606,0.10119150578975677,roberta-large-mnli
Margaret,4,10,short,Margaret's height is 4 feet 10 inches.,Margaret is short.,0.6318519711494446,0.04421229287981987,0.32393577694892883,roberta-large-mnli
Margaret,4,11,tall,Margaret's height is 4 feet 11 inches.,Margaret is tall.,0.6191391348838806,0.2611171007156372,0.11974377185106277,roberta-large-mnli
Margaret,4,11,short,Margaret's height is 4 feet 11 inches.,Margaret is short.,0.5862220525741577,0.05642375349998474,0.35735419392585754,roberta-large-mnli
Margaret,5,1,tall,Margaret's height is 5 feet 1 inches.,Margaret is tall.,0.6476792097091675,0.21907681226730347,0.13324397802352905,roberta-large-mnli
Margaret,5,1,short,Margaret's height is 5 feet 1 inches.,Margaret is short.,0.6063850522041321,0.053174421191215515,0.3404405117034912,roberta-large-mnli
Margaret,5,2,tall,Margaret's height is 5 feet 2 inches.,Margaret is tall.,0.5885006189346313,0.2807786762714386,0.13072074949741364,roberta-large-mnli
Margaret,5,2,short,Margaret's height is 5 feet 2 inches.,Margaret is short.,0.5800198316574097,0.06342212110757828,0.3565579950809479,roberta-large-mnli
Margaret,5,3,tall,Margaret's height is 5 feet 3 inches.,Margaret is tall.,0.5290803909301758,0.3475548028945923,0.12336482852697372,roberta-large-mnli
Margaret,5,3,short,Margaret's height is 5 feet 3 inches.,Margaret is short.,0.6116510033607483,0.04813338816165924,0.34021562337875366,roberta-large-mnli
Margaret,5,4,tall,Margaret's height is 5 feet 4 inches.,Margaret is tall.,0.5932793617248535,0.2767866849899292,0.12993396818637848,roberta-large-mnli
Margaret,5,4,short,Margaret's height is 5 feet 4 inches.,Margaret is short.,0.6098562479019165,0.04903772845864296,0.34110596776008606,roberta-large-mnli
Margaret,5,5,tall,Margaret's height is 5 feet 5 inches.,Margaret is tall.,0.5346055030822754,0.34700915217399597,0.11838534474372864,roberta-large-mnli
Margaret,5,5,short,Margaret's height is 5 feet 5 inches.,Margaret is short.,0.6251407861709595,0.0474080853164196,0.32745110988616943,roberta-large-mnli
Margaret,5,6,tall,Margaret's height is 5 feet 6 inches.,Margaret is tall.,0.7193983793258667,0.15369759500026703,0.12690404057502747,roberta-large-mnli
Margaret,5,6,short,Margaret's height is 5 feet 6 inches.,Margaret is short.,0.6001708507537842,0.056407585740089417,0.3434215784072876,roberta-large-mnli
Margaret,5,7,tall,Margaret's height is 5 feet 7 inches.,Margaret is tall.,0.7373095750808716,0.1343894749879837,0.1283009648323059,roberta-large-mnli
Margaret,5,7,short,Margaret's height is 5 feet 7 inches.,Margaret is short.,0.5997443199157715,0.05283898860216141,0.3474166989326477,roberta-large-mnli
Margaret,5,8,tall,Margaret's height is 5 feet 8 inches.,Margaret is tall.,0.7761279940605164,0.10180062055587769,0.1220712959766388,roberta-large-mnli
Margaret,5,8,short,Margaret's height is 5 feet 8 inches.,Margaret is short.,0.6055044531822205,0.04985296353697777,0.3446425199508667,roberta-large-mnli
Margaret,5,9,tall,Margaret's height is 5 feet 9 inches.,Margaret is tall.,0.7719120383262634,0.10367296636104584,0.1244150698184967,roberta-large-mnli
Margaret,5,9,short,Margaret's height is 5 feet 9 inches.,Margaret is short.,0.5971469283103943,0.04888584837317467,0.35396718978881836,roberta-large-mnli
Margaret,5,10,tall,Margaret's height is 5 feet 10 inches.,Margaret is tall.,0.7014407515525818,0.1698763519525528,0.12868286669254303,roberta-large-mnli
Margaret,5,10,short,Margaret's height is 5 feet 10 inches.,Margaret is short.,0.631422758102417,0.04647905007004738,0.3220981955528259,roberta-large-mnli
Margaret,5,11,tall,Margaret's height is 5 feet 11 inches.,Margaret is tall.,0.8348036408424377,0.04937992990016937,0.11581648141145706,roberta-large-mnli
Margaret,5,11,short,Margaret's height is 5 feet 11 inches.,Margaret is short.,0.5674506425857544,0.06242845579981804,0.3701208829879761,roberta-large-mnli
Margaret,6,1,tall,Margaret's height is 6 feet 1 inches.,Margaret is tall.,0.9561865329742432,0.0014756673481315374,0.0423378124833107,roberta-large-mnli
Margaret,6,1,short,Margaret's height is 6 feet 1 inches.,Margaret is short.,0.11395799368619919,0.7229068875312805,0.1631351262331009,roberta-large-mnli
Margaret,6,2,tall,Margaret's height is 6 feet 2 inches.,Margaret is tall.,0.9581940770149231,0.001349689089693129,0.04045622795820236,roberta-large-mnli
Margaret,6,2,short,Margaret's height is 6 feet 2 inches.,Margaret is short.,0.05079581215977669,0.8540228605270386,0.09518136084079742,roberta-large-mnli
Margaret,6,3,tall,Margaret's height is 6 feet 3 inches.,Margaret is tall.,0.9587702751159668,0.0013167340075597167,0.039912961423397064,roberta-large-mnli
Margaret,6,3,short,Margaret's height is 6 feet 3 inches.,Margaret is short.,0.04586736857891083,0.8682534098625183,0.08587925136089325,roberta-large-mnli
Margaret,6,4,tall,Margaret's height is 6 feet 4 inches.,Margaret is tall.,0.9588633179664612,0.0012709791772067547,0.039865780621767044,roberta-large-mnli
Margaret,6,4,short,Margaret's height is 6 feet 4 inches.,Margaret is short.,0.04699655994772911,0.8644118905067444,0.08859159797430038,roberta-large-mnli
Margaret,6,5,tall,Margaret's height is 6 feet 5 inches.,Margaret is tall.,0.9629380702972412,0.001137469196692109,0.03592445328831673,roberta-large-mnli
Margaret,6,5,short,Margaret's height is 6 feet 5 inches.,Margaret is short.,0.0280421432107687,0.9128711819648743,0.05908669903874397,roberta-large-mnli
Margaret,6,6,tall,Margaret's height is 6 feet 6 inches.,Margaret is tall.,0.9583275318145752,0.0014974717050790787,0.04017503187060356,roberta-large-mnli
Margaret,6,6,short,Margaret's height is 6 feet 6 inches.,Margaret is short.,0.07111016660928726,0.8143877387046814,0.11450209468603134,roberta-large-mnli
Margaret,6,7,tall,Margaret's height is 6 feet 7 inches.,Margaret is tall.,0.9592881202697754,0.0012426729081198573,0.0394691601395607,roberta-large-mnli
Margaret,6,7,short,Margaret's height is 6 feet 7 inches.,Margaret is short.,0.05350401997566223,0.8465845584869385,0.0999114140868187,roberta-large-mnli
Margaret,6,8,tall,Margaret's height is 6 feet 8 inches.,Margaret is tall.,0.9604213237762451,0.0012034307001158595,0.03837521746754646,roberta-large-mnli
Margaret,6,8,short,Margaret's height is 6 feet 8 inches.,Margaret is short.,0.043135467916727066,0.873757004737854,0.08310756087303162,roberta-large-mnli
Margaret,6,9,tall,Margaret's height is 6 feet 9 inches.,Margaret is tall.,0.9597828984260559,0.0011797650950029492,0.03903735429048538,roberta-large-mnli
Margaret,6,9,short,Margaret's height is 6 feet 9 inches.,Margaret is short.,0.03466547280550003,0.8921958208084106,0.07313869893550873,roberta-large-mnli
Margaret,6,10,tall,Margaret's height is 6 feet 10 inches.,Margaret is tall.,0.9588149785995483,0.001249565277248621,0.03993546962738037,roberta-large-mnli
Margaret,6,10,short,Margaret's height is 6 feet 10 inches.,Margaret is short.,0.043820854276418686,0.8796048760414124,0.07657430320978165,roberta-large-mnli
Margaret,6,11,tall,Margaret's height is 6 feet 11 inches.,Margaret is tall.,0.95640629529953,0.0012540678726509213,0.042339686304330826,roberta-large-mnli
Margaret,6,11,short,Margaret's height is 6 feet 11 inches.,Margaret is short.,0.044481173157691956,0.867371141910553,0.08814770728349686,roberta-large-mnli
Margaret,7,1,tall,Margaret's height is 7 feet 1 inches.,Margaret is tall.,0.9500502943992615,0.0017755310982465744,0.04817423224449158,roberta-large-mnli
Margaret,7,1,short,Margaret's height is 7 feet 1 inches.,Margaret is short.,0.18788762390613556,0.5566235780715942,0.255488783121109,roberta-large-mnli
Margaret,7,2,tall,Margaret's height is 7 feet 2 inches.,Margaret is tall.,0.9534000158309937,0.0015019632410258055,0.045098043978214264,roberta-large-mnli
Margaret,7,2,short,Margaret's height is 7 feet 2 inches.,Margaret is short.,0.11338254809379578,0.7029827833175659,0.1836346983909607,roberta-large-mnli
Margaret,7,3,tall,Margaret's height is 7 feet 3 inches.,Margaret is tall.,0.953917920589447,0.0014717295998707414,0.0446104072034359,roberta-large-mnli
Margaret,7,3,short,Margaret's height is 7 feet 3 inches.,Margaret is short.,0.11741828173398972,0.70163494348526,0.1809467226266861,roberta-large-mnli
Margaret,7,4,tall,Margaret's height is 7 feet 4 inches.,Margaret is tall.,0.9541789293289185,0.00143386737909168,0.04438719525933266,roberta-large-mnli
Margaret,7,4,short,Margaret's height is 7 feet 4 inches.,Margaret is short.,0.11526676267385483,0.7081672549247742,0.17656604945659637,roberta-large-mnli
Margaret,7,5,tall,Margaret's height is 7 feet 5 inches.,Margaret is tall.,0.9537045955657959,0.001554879592731595,0.04474063217639923,roberta-large-mnli
Margaret,7,5,short,Margaret's height is 7 feet 5 inches.,Margaret is short.,0.11297980695962906,0.717175304889679,0.1698448359966278,roberta-large-mnli
Margaret,7,6,tall,Margaret's height is 7 feet 6 inches.,Margaret is tall.,0.955186128616333,0.001475752331316471,0.04333817958831787,roberta-large-mnli
Margaret,7,6,short,Margaret's height is 7 feet 6 inches.,Margaret is short.,0.08307725191116333,0.7854319214820862,0.13149075210094452,roberta-large-mnli
Margaret,7,7,tall,Margaret's height is 7 feet 7 inches.,Margaret is tall.,0.9521543979644775,0.0017348926048725843,0.0461106076836586,roberta-large-mnli
Margaret,7,7,short,Margaret's height is 7 feet 7 inches.,Margaret is short.,0.18243052065372467,0.5718940496444702,0.24567541480064392,roberta-large-mnli
Margaret,7,8,tall,Margaret's height is 7 feet 8 inches.,Margaret is tall.,0.9538721442222595,0.0015731167513877153,0.044554803520441055,roberta-large-mnli
Margaret,7,8,short,Margaret's height is 7 feet 8 inches.,Margaret is short.,0.15916116535663605,0.6143011450767517,0.22653771936893463,roberta-large-mnli
Margaret,7,9,tall,Margaret's height is 7 feet 9 inches.,Margaret is tall.,0.9539431929588318,0.0013817129656672478,0.044675134122371674,roberta-large-mnli
